N2,ints11,TFIIS,TFIIS_ints11,germnuclei_CHR_N2_EV,germnuclei_CHR_N2_ints11,germnuclei_CHR_TFIIS_EV,germnuclei_CHR_TFIIS_ints11,germnuclei_rep2_CHR_N2_EV,germnuclei_rep2_CHR_N2_ints11_techrep,germnuclei_rep2_CHR_TFIIS_EV,germnuclei_rep2_CHR_TFIIS_ints11,tm_upstream,tm_downstream,total,tm_upstream_bins,tm_downstream_bins,tm_total_bins
21UR-10011,0,0,0,0,0,0,0,0,0,0,0,0,16.0487937140328,160.88515936255,176.933953076583,(-18.9,16.5],(101,412],(112,486]
21UR-10012,0,0,0,0,0,0,0,0,0,0,0,0,-18.9512062859672,195.48515936255,176.533953076583,(-60.4,-18.9],(101,412],(112,486]
21UR-10013,0,0,0,0,0,0,0,0,0,0,0,0,-18.8512062859672,-137.21484063745,-156.066046923417,(-18.9,16.5],(-713,-94.8],(-620,-108]
21UR-10014,0,0,0,0,0,0,0,0,0,0,0,0,111.948793714033,46.1851593625498,158.133953076583,(59.1,307],(39.8,101],(112,486]
21UR-10015,0,0,0,0,0,0,0,0,0,0,0,0,50.3487937140328,53.5851593625498,103.933953076583,(16.5,59.1],(39.8,101],(40.1,112]
21UR-10016,0,0,0,0,0,0,0,0,0,0,0,0,67.8487937140328,-57.9148406374502,9.93395307658254,(59.1,307],(-94.8,-18.3],(-26.4,40.1]
21UR-10017,0,0,0,0,0,0,0,0,0,0,0,0,26.7487937140328,34.5851593625498,61.3339530765826,(16.5,59.1],(-18.3,39.8],(40.1,112]
21UR-10018,0,0,0,0,0,0,0,0,0,0,0,0,-95.4512062859672,230.98515936255,135.533953076583,(-316,-60.4],(101,412],(112,486]
21UR-10019,0,0,0,0,0,0,0,0,0,0,0,0,-27.1512062859672,25.8851593625498,-1.26604692341743,(-60.4,-18.9],(-18.3,39.8],(-26.4,40.1]
21UR-1002,0,0,0,0,0,0,0,0,0,0,0,0,61.6487937140328,-48.8148406374502,12.8339530765826,(59.1,307],(-94.8,-18.3],(-26.4,40.1]
21UR-10020,0,0,0,0,0,0,0,0,0,0,0,0,139.948793714033,-10.0148406374502,129.933953076583,(59.1,307],(-18.3,39.8],(112,486]
21UR-10021,0,0,0,0,0,0,0,0,0,0,0,0,-16.1512062859672,-20.0148406374502,-36.1660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-10022,0,1,0,0,0,0,0,0,0,0,0,0,-74.4512062859672,35.5851593625498,-38.8660469234174,(-316,-60.4],(-18.3,39.8],(-108,-26.4]
21UR-10023,0,0,0,0,0,0,0,0,0,0,0,0,-105.151206285967,136.48515936255,31.3339530765826,(-316,-60.4],(101,412],(-26.4,40.1]
21UR-10024,0,0,0,0,0,0,0,0,0,0,0,0,72.4487937140328,-27.9148406374502,44.5339530765826,(59.1,307],(-94.8,-18.3],(40.1,112]
21UR-10025,0,0,0,0,0,0,0,0,0,0,0,0,-55.5512062859672,207.88515936255,152.333953076583,(-60.4,-18.9],(101,412],(112,486]
21UR-10026,0,0,0,0,0,0,0,0,0,0,0,0,42.6487937140327,-98.1148406374502,-55.4660469234174,(16.5,59.1],(-713,-94.8],(-108,-26.4]
21UR-10027,0,0,0,0,0,0,0,0,0,0,0,0,41.6487937140328,142.08515936255,183.733953076583,(16.5,59.1],(101,412],(112,486]
21UR-10028,0,0,0,0,0,0,0,0,0,0,0,0,-23.7512062859672,-46.8148406374502,-70.5660469234174,(-60.4,-18.9],(-94.8,-18.3],(-108,-26.4]
21UR-10029,0,0,0,0,0,0,0,0,0,0,0,0,-8.25120628596725,-67.6148406374502,-75.8660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-1003,0,0,0,0,0,0,0,0,0,0,0,0,-6.15120628596724,123.78515936255,117.633953076583,(-18.9,16.5],(101,412],(112,486]
21UR-10030,0,0,0,0,0,0,0,0,0,0,0,0,-137.651206285967,275.88515936255,138.233953076583,(-316,-60.4],(101,412],(112,486]
21UR-10031,0,0,0,0,0,0,0,0,0,0,0,0,-118.651206285967,44.2851593625498,-74.3660469234174,(-316,-60.4],(39.8,101],(-108,-26.4]
21UR-10032,0,0,0,0,0,0,0,0,0,0,0,0,4.94879371403276,-156.61484063745,-151.666046923417,(-18.9,16.5],(-713,-94.8],(-620,-108]
21UR-10033,0,0,0,0,0,0,0,0,0,0,0,0,84.4487937140327,116.28515936255,200.733953076583,(59.1,307],(101,412],(112,486]
21UR-10034,0,0,0,0,0,0,0,0,0,0,0,0,39.7487937140328,-34.3148406374502,5.43395307658255,(16.5,59.1],(-94.8,-18.3],(-26.4,40.1]
21UR-10035,1,0,0,0,0,0,0,0,0,0,0,0,3.24879371403276,-18.9148406374502,-15.6660469234174,(-18.9,16.5],(-94.8,-18.3],(-26.4,40.1]
21UR-10036,0,0,0,0,0,0,0,0,0,0,0,0,30.0487937140328,-209.71484063745,-179.666046923417,(16.5,59.1],(-713,-94.8],(-620,-108]
21UR-10037,0,0,0,0,0,0,0,0,0,0,0,0,-16.0512062859672,-1.81484063745019,-17.8660469234174,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10038,0,0,0,0,0,0,0,0,0,0,0,0,-144.051206285967,-58.2148406374502,-202.266046923417,(-316,-60.4],(-94.8,-18.3],(-620,-108]
21UR-10039,0,0,0,0,0,0,0,0,0,0,0,0,-23.6512062859672,-21.2148406374502,-44.8660469234174,(-60.4,-18.9],(-94.8,-18.3],(-108,-26.4]
21UR-1004,0,0,0,0,0,0,0,0,0,0,0,0,-14.0512062859672,65.4851593625498,51.4339530765826,(-18.9,16.5],(39.8,101],(40.1,112]
21UR-10040,0,0,0,0,0,0,0,0,0,0,0,0,26.7487937140328,35.5851593625498,62.3339530765826,(16.5,59.1],(-18.3,39.8],(40.1,112]
21UR-10041,2,0,0,0,0,0,0,0,0,0,0,0,11.1487937140328,3.88515936254981,15.0339530765826,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10042,0,0,0,0,0,0,0,0,0,0,0,0,107.348793714033,11.1851593625498,118.533953076583,(59.1,307],(-18.3,39.8],(112,486]
21UR-10043,0,0,0,0,0,0,0,0,0,0,0,0,-85.7512062859672,196.88515936255,111.133953076583,(-316,-60.4],(101,412],(40.1,112]
21UR-10044,0,0,0,0,0,0,0,0,0,0,0,0,78.7487937140327,200.08515936255,278.833953076583,(59.1,307],(101,412],(112,486]
21UR-10045,0,0,0,0,0,0,0,0,0,0,0,0,-17.6512062859672,2.38515936254981,-15.2660469234174,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10046,0,0,0,0,0,0,0,0,0,0,0,0,-41.5512062859672,144.68515936255,103.133953076583,(-60.4,-18.9],(101,412],(40.1,112]
21UR-10047,0,0,0,0,0,0,0,0,0,0,0,0,101.148793714033,42.6851593625498,143.833953076583,(59.1,307],(39.8,101],(112,486]
21UR-10048,0,0,0,0,0,0,0,0,0,0,0,0,49.2487937140328,-91.4148406374502,-42.1660469234174,(16.5,59.1],(-94.8,-18.3],(-108,-26.4]
21UR-10049,0,0,0,0,0,0,0,0,0,0,0,0,16.8487937140328,135.48515936255,152.333953076583,(16.5,59.1],(101,412],(112,486]
21UR-1005,0,0,0,0,0,0,0,0,0,0,0,0,-50.3512062859673,142.18515936255,91.8339530765825,(-60.4,-18.9],(101,412],(40.1,112]
21UR-10050,0,0,0,0,0,0,0,0,0,0,0,0,6.34879371403276,32.2851593625498,38.6339530765826,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10051,0,0,0,0,0,0,0,0,0,0,0,0,-27.5512062859672,-16.7148406374502,-44.2660469234174,(-60.4,-18.9],(-18.3,39.8],(-108,-26.4]
21UR-10052,0,0,0,0,0,0,0,0,0,0,0,0,-2.35120628596724,17.0851593625498,14.7339530765826,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10053,0,0,0,0,0,0,0,0,0,0,0,0,14.6487937140328,220.98515936255,235.633953076583,(-18.9,16.5],(101,412],(112,486]
21UR-10054,0,0,0,0,0,0,0,0,0,0,0,0,-15.1512062859672,17.6851593625498,2.53395307658256,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10055,0,0,0,0,0,0,0,0,0,0,0,0,61.5487937140328,-87.3148406374502,-25.7660469234174,(59.1,307],(-94.8,-18.3],(-26.4,40.1]
21UR-10056,0,0,0,0,0,0,0,0,0,0,0,0,-47.5512062859672,-7.6148406374502,-55.1660469234174,(-60.4,-18.9],(-18.3,39.8],(-108,-26.4]
21UR-10057,0,0,0,0,0,0,0,0,0,0,0,0,-67.5512062859672,159.68515936255,92.1339530765826,(-316,-60.4],(101,412],(40.1,112]
21UR-10058,0,0,0,0,0,0,0,0,0,0,0,0,-30.8512062859672,238.68515936255,207.833953076583,(-60.4,-18.9],(101,412],(112,486]
21UR-10059,0,0,0,0,0,0,0,0,0,0,0,0,98.9487937140328,-45.8148406374502,53.1339530765826,(59.1,307],(-94.8,-18.3],(40.1,112]
21UR-1006,5,0,1,0,1,1,8,0,3,0,20,4,24.5487937140328,43.1851593625498,67.7339530765826,(16.5,59.1],(39.8,101],(40.1,112]
21UR-10060,0,0,0,0,0,0,0,0,0,0,0,0,65.3487937140328,-48.1148406374502,17.2339530765826,(59.1,307],(-94.8,-18.3],(-26.4,40.1]
21UR-10061,0,0,0,0,0,0,0,0,0,0,0,0,40.4487937140328,-232.51484063745,-192.066046923417,(16.5,59.1],(-713,-94.8],(-620,-108]
21UR-10062,0,0,0,0,0,0,0,0,0,0,0,0,-9.05120628596724,-78.6148406374502,-87.6660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-10063,0,0,0,0,0,0,0,0,0,0,0,0,24.6487937140328,75.8851593625498,100.533953076583,(16.5,59.1],(39.8,101],(40.1,112]
21UR-10064,0,0,0,0,0,0,0,0,0,0,0,0,-27.0512062859672,68.1851593625498,41.1339530765826,(-60.4,-18.9],(39.8,101],(40.1,112]
21UR-10065,0,0,0,0,0,0,0,0,0,0,0,0,48.7487937140328,-114.11484063745,-65.3660469234174,(16.5,59.1],(-713,-94.8],(-108,-26.4]
21UR-10066,0,0,0,0,0,0,0,0,0,0,0,0,-47.4512062859672,15.1851593625498,-32.2660469234174,(-60.4,-18.9],(-18.3,39.8],(-108,-26.4]
21UR-10067,0,0,0,0,0,0,0,0,4,0,0,0,26.0487937140328,-67.3148406374502,-41.2660469234174,(16.5,59.1],(-94.8,-18.3],(-108,-26.4]
21UR-10068,0,0,0,0,0,0,0,0,0,0,0,0,32.2487937140328,88.6851593625498,120.933953076583,(16.5,59.1],(39.8,101],(112,486]
21UR-10069,0,0,0,0,0,0,0,0,0,0,0,0,-90.8512062859673,-167.71484063745,-258.566046923417,(-316,-60.4],(-713,-94.8],(-620,-108]
21UR-1007,0,0,0,0,0,0,0,0,0,0,0,0,-17.7512062859672,186.28515936255,168.533953076583,(-18.9,16.5],(101,412],(112,486]
21UR-10070,0,0,0,0,0,0,0,0,0,0,0,0,-37.7512062859672,89.2851593625498,51.5339530765826,(-60.4,-18.9],(39.8,101],(40.1,112]
21UR-10071,0,0,0,0,0,0,0,0,0,0,0,0,-60.8512062859672,-154.41484063745,-215.266046923417,(-316,-60.4],(-713,-94.8],(-620,-108]
21UR-10072,0,0,0,0,0,0,0,0,0,0,0,0,-66.6512062859672,115.58515936255,48.9339530765826,(-316,-60.4],(101,412],(40.1,112]
21UR-10073,0,0,0,0,0,0,0,0,0,0,0,0,-88.9512062859672,23.0851593625498,-65.8660469234174,(-316,-60.4],(-18.3,39.8],(-108,-26.4]
21UR-10074,0,0,0,0,0,0,0,0,0,0,0,0,-0.751206285967243,23.9851593625498,23.2339530765826,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10075,0,0,0,0,0,0,0,0,0,0,0,0,-41.7512062859672,183.38515936255,141.633953076583,(-60.4,-18.9],(101,412],(112,486]
21UR-10076,0,1,0,0,0,0,0,0,0,0,0,0,-106.351206285967,16.1851593625498,-90.1660469234174,(-316,-60.4],(-18.3,39.8],(-108,-26.4]
21UR-10077,0,0,0,0,0,0,0,0,0,0,0,0,-91.9512062859672,189.28515936255,97.3339530765826,(-316,-60.4],(101,412],(40.1,112]
21UR-10078,0,0,0,0,0,0,0,0,0,0,0,0,6.24879371403275,-5.0148406374502,1.23395307658255,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10079,0,0,0,0,0,0,0,0,0,0,0,0,1.54879371403276,-90.3148406374502,-88.7660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-1008,0,0,0,0,0,0,2,0,2,0,0,0,50.3487937140328,30.2851593625498,80.6339530765826,(16.5,59.1],(-18.3,39.8],(40.1,112]
21UR-10080,0,0,0,0,0,0,0,0,0,0,0,0,-50.7512062859672,18.7851593625498,-31.9660469234174,(-60.4,-18.9],(-18.3,39.8],(-108,-26.4]
21UR-10081,0,0,0,0,0,0,0,0,0,0,0,0,19.4487937140328,123.58515936255,143.033953076583,(16.5,59.1],(101,412],(112,486]
21UR-10082,0,0,0,0,0,0,0,0,0,0,0,0,21.9487937140328,-101.51484063745,-79.5660469234174,(16.5,59.1],(-713,-94.8],(-108,-26.4]
21UR-10083,0,0,0,0,0,0,0,0,0,0,0,0,0.248793714032759,-70.2148406374502,-69.9660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-10084,0,0,0,0,0,0,0,0,0,0,0,0,-20.9512062859672,60.6851593625498,39.7339530765826,(-60.4,-18.9],(39.8,101],(-26.4,40.1]
21UR-10085,0,0,0,0,0,0,0,0,0,0,0,0,-17.9512062859672,-34.0148406374502,-51.9660469234175,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-10086,0,1,0,0,0,0,0,0,0,0,0,0,-2.75120628596725,-114.81484063745,-117.566046923417,(-18.9,16.5],(-713,-94.8],(-620,-108]
21UR-10087,0,0,0,0,0,0,0,0,0,0,0,0,-8.75120628596724,35.9851593625498,27.2339530765826,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10088,0,0,0,0,0,0,0,0,0,0,0,0,40.5487937140328,-46.8148406374502,-6.26604692341744,(16.5,59.1],(-94.8,-18.3],(-26.4,40.1]
21UR-10089,0,0,0,0,0,0,0,0,0,0,0,0,-21.6512062859672,148.38515936255,126.733953076583,(-60.4,-18.9],(101,412],(112,486]
21UR-1009,0,0,1,0,0,0,0,0,0,0,0,0,123.948793714033,-302.21484063745,-178.266046923417,(59.1,307],(-713,-94.8],(-620,-108]
21UR-10090,0,0,0,0,0,0,0,0,0,0,0,0,10.4487937140328,-2.31484063745019,8.13395307658257,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10091,0,0,0,0,0,0,0,0,0,0,0,0,-7.35120628596724,150.58515936255,143.233953076583,(-18.9,16.5],(101,412],(112,486]
21UR-10092,0,0,0,0,0,0,0,0,0,0,0,0,122.748793714033,32.2851593625498,155.033953076583,(59.1,307],(-18.3,39.8],(112,486]
21UR-10093,0,0,0,0,0,0,0,0,0,0,0,0,-20.9512062859672,-10.7148406374502,-31.6660469234174,(-60.4,-18.9],(-18.3,39.8],(-108,-26.4]
21UR-10094,0,0,0,0,0,0,0,0,0,0,0,0,-74.2512062859672,234.58515936255,160.333953076583,(-316,-60.4],(101,412],(112,486]
21UR-10095,0,0,0,0,0,0,0,0,0,0,0,0,-15.5512062859672,113.08515936255,97.5339530765826,(-18.9,16.5],(101,412],(40.1,112]
21UR-10096,0,0,0,0,0,0,0,0,0,0,0,0,82.4487937140328,-190.31484063745,-107.866046923417,(59.1,307],(-713,-94.8],(-108,-26.4]
21UR-10097,0,0,0,0,0,0,0,0,0,0,0,0,24.9487937140328,-63.0148406374502,-38.0660469234174,(16.5,59.1],(-94.8,-18.3],(-108,-26.4]
21UR-10098,0,0,0,0,0,0,0,0,0,0,0,0,33.1487937140328,-210.81484063745,-177.666046923417,(16.5,59.1],(-713,-94.8],(-620,-108]
21UR-10099,0,0,0,0,0,0,0,0,0,0,0,0,86.0487937140328,64.1851593625498,150.233953076583,(59.1,307],(39.8,101],(112,486]
21UR-101,0,0,0,0,0,0,0,0,0,0,0,0,79.1487937140328,-52.9148406374502,26.2339530765826,(59.1,307],(-94.8,-18.3],(-26.4,40.1]
21UR-1010,0,0,0,0,0,0,4,0,6,0,1,1,14.5487937140328,239.78515936255,254.333953076583,(-18.9,16.5],(101,412],(112,486]
21UR-10100,0,0,0,0,0,0,0,0,0,0,0,0,14.6487937140328,7.6851593625498,22.3339530765826,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10101,0,0,0,0,0,0,0,0,0,0,0,0,76.9487937140328,131.98515936255,208.933953076583,(59.1,307],(101,412],(112,486]
21UR-10102,0,0,0,0,0,0,0,0,0,0,0,0,28.5487937140328,-82.3148406374502,-53.7660469234174,(16.5,59.1],(-94.8,-18.3],(-108,-26.4]
21UR-10103,0,0,0,0,0,0,0,0,0,0,0,0,128.248793714033,57.6851593625498,185.933953076583,(59.1,307],(39.8,101],(112,486]
21UR-10104,0,0,0,0,0,0,0,0,0,0,0,0,35.2487937140328,-17.6148406374502,17.6339530765826,(16.5,59.1],(-18.3,39.8],(-26.4,40.1]
21UR-10105,0,0,0,0,0,0,0,0,0,0,0,0,89.0487937140328,82.7851593625498,171.833953076583,(59.1,307],(39.8,101],(112,486]
21UR-10106,0,0,0,0,0,0,0,0,0,0,0,0,61.8487937140328,73.6851593625498,135.533953076583,(59.1,307],(39.8,101],(112,486]
21UR-10107,0,0,0,0,0,0,0,0,0,0,0,0,13.2487937140328,28.6851593625498,41.9339530765826,(-18.9,16.5],(-18.3,39.8],(40.1,112]
21UR-10108,0,0,0,0,0,0,0,0,0,0,0,0,-72.6512062859672,-110.81484063745,-183.466046923417,(-316,-60.4],(-713,-94.8],(-620,-108]
21UR-10109,0,0,0,0,0,0,0,0,0,0,0,0,108.748793714033,-196.01484063745,-87.2660469234174,(59.1,307],(-713,-94.8],(-108,-26.4]
21UR-1011,0,0,0,0,0,0,0,0,2,0,1,11,34.4487937140328,-69.0148406374502,-34.5660469234174,(16.5,59.1],(-94.8,-18.3],(-108,-26.4]
21UR-10110,0,0,0,0,0,0,0,0,0,0,0,0,-93.9512062859672,-187.91484063745,-281.866046923417,(-316,-60.4],(-713,-94.8],(-620,-108]
21UR-10111,0,0,0,0,0,0,0,0,0,0,0,0,-70.1512062859672,100.88515936255,30.7339530765826,(-316,-60.4],(39.8,101],(-26.4,40.1]
21UR-10112,0,1,2,0,0,0,0,0,0,0,0,0,-85.5512062859672,-93.3148406374502,-178.866046923417,(-316,-60.4],(-94.8,-18.3],(-620,-108]
21UR-10113,0,0,0,0,0,0,0,0,0,0,0,0,64.1487937140328,90.1851593625498,154.333953076583,(59.1,307],(39.8,101],(112,486]
21UR-10114,0,0,0,0,0,0,0,0,0,0,0,0,-52.3512062859672,100.78515936255,48.4339530765826,(-60.4,-18.9],(39.8,101],(40.1,112]
21UR-10115,0,0,5,0,0,0,0,0,0,0,0,0,-5.85120628596724,-437.41484063745,-443.266046923417,(-18.9,16.5],(-713,-94.8],(-620,-108]
21UR-10116,0,0,0,0,0,0,0,0,0,0,0,0,104.748793714033,184.18515936255,288.933953076583,(59.1,307],(101,412],(112,486]
21UR-10117,0,0,0,0,0,0,0,0,0,0,0,0,-30.6512062859672,22.4851593625498,-8.16604692341744,(-60.4,-18.9],(-18.3,39.8],(-26.4,40.1]
21UR-10118,0,0,0,0,0,0,0,0,0,0,0,0,33.7487937140328,42.5851593625498,76.3339530765826,(16.5,59.1],(39.8,101],(40.1,112]
21UR-10119,0,0,0,0,0,0,0,0,0,0,0,0,99.5487937140327,-208.91484063745,-109.366046923417,(59.1,307],(-713,-94.8],(-620,-108]
21UR-1012,0,0,0,0,0,0,0,0,0,0,0,0,-65.7512062859672,-13.1148406374502,-78.8660469234174,(-316,-60.4],(-18.3,39.8],(-108,-26.4]
21UR-10120,0,0,0,0,0,0,0,0,0,0,0,0,-114.251206285967,214.68515936255,100.433953076583,(-316,-60.4],(101,412],(40.1,112]
21UR-10121,0,0,0,0,0,0,0,0,0,0,0,0,89.6487937140328,63.4851593625498,153.133953076583,(59.1,307],(39.8,101],(112,486]
21UR-10122,0,0,0,0,0,0,0,0,0,0,0,0,62.8487937140328,-54.9148406374502,7.93395307658257,(59.1,307],(-94.8,-18.3],(-26.4,40.1]
21UR-10123,0,0,0,0,0,0,0,0,0,0,0,0,4.14879371403275,-16.1148406374502,-11.9660469234174,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10124,0,0,0,0,0,0,0,0,0,0,0,0,83.5487937140328,125.78515936255,209.333953076583,(59.1,307],(101,412],(112,486]
21UR-10125,0,0,0,0,0,0,0,0,0,0,0,0,28.0487937140328,-145.31484063745,-117.266046923417,(16.5,59.1],(-713,-94.8],(-620,-108]
21UR-10126,0,0,1,0,0,0,0,0,0,0,0,0,21.8487937140328,13.0851593625498,34.9339530765826,(16.5,59.1],(-18.3,39.8],(-26.4,40.1]
21UR-10127,0,0,0,0,0,0,0,0,0,0,0,0,3.74879371403276,-50.5148406374502,-46.7660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-10128,0,0,1,0,0,0,0,0,0,0,0,0,27.2487937140328,-71.0148406374502,-43.7660469234174,(16.5,59.1],(-94.8,-18.3],(-108,-26.4]
21UR-10129,0,0,0,0,0,0,0,0,0,0,0,0,-11.0512062859672,-19.1148406374502,-30.1660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-1013,0,0,0,0,0,0,0,0,0,0,0,1,-76.0512062859672,89.7851593625498,13.7339530765826,(-316,-60.4],(39.8,101],(-26.4,40.1]
21UR-10130,0,0,0,0,0,0,0,0,0,0,0,0,99.0487937140328,-14.1148406374502,84.9339530765826,(59.1,307],(-18.3,39.8],(40.1,112]
21UR-10131,0,0,0,0,0,0,0,0,0,0,0,0,86.7487937140328,148.98515936255,235.733953076583,(59.1,307],(101,412],(112,486]
21UR-10132,0,0,0,0,0,0,0,0,0,0,0,0,-33.3512062859672,89.2851593625498,55.9339530765826,(-60.4,-18.9],(39.8,101],(40.1,112]
21UR-10133,0,0,0,0,0,0,0,0,0,0,0,0,-122.151206285967,-100.01484063745,-222.166046923417,(-316,-60.4],(-713,-94.8],(-620,-108]
21UR-10134,0,0,0,0,0,0,0,0,0,0,0,0,-101.151206285967,-98.1148406374502,-199.266046923417,(-316,-60.4],(-713,-94.8],(-620,-108]
21UR-10135,0,0,0,0,0,0,0,0,0,0,0,0,-97.0512062859672,23.4851593625498,-73.5660469234174,(-316,-60.4],(-18.3,39.8],(-108,-26.4]
21UR-10136,0,0,0,0,0,0,0,0,0,0,1,0,-3.65120628596724,-82.7148406374502,-86.3660469234174,(-18.9,16.5],(-94.8,-18.3],(-108,-26.4]
21UR-10137,0,0,0,0,0,0,0,0,0,0,0,0,-119.451206285967,110.58515936255,-8.86604692341744,(-316,-60.4],(101,412],(-26.4,40.1]
21UR-10138,0,0,0,0,0,0,0,0,0,0,0,0,8.14879371403276,85.9851593625498,94.1339530765826,(-18.9,16.5],(39.8,101],(40.1,112]
21UR-10139,0,0,0,0,0,0,0,0,0,0,0,0,-46.3512062859672,71.2851593625498,24.9339530765826,(-60.4,-18.9],(39.8,101],(-26.4,40.1]
21UR-1014,0,0,0,0,0,0,0,0,0,0,0,2,-21.9512062859672,-131.11484063745,-153.066046923417,(-60.4,-18.9],(-713,-94.8],(-620,-108]
21UR-10140,0,0,0,0,0,0,0,0,0,0,0,0,-98.2512062859672,179.68515936255,81.4339530765826,(-316,-60.4],(101,412],(40.1,112]
21UR-10141,0,0,0,0,0,0,0,0,0,0,0,0,-171.151206285967,194.68515936255,23.5339530765826,(-316,-60.4],(101,412],(-26.4,40.1]
21UR-10142,0,0,0,0,0,0,0,0,0,0,0,0,-23.5512062859672,159.08515936255,135.533953076583,(-60.4,-18.9],(101,412],(112,486]
21UR-10143,0,0,0,0,0,0,0,0,0,0,0,0,-7.35120628596725,103.48515936255,96.1339530765826,(-18.9,16.5],(101,412],(40.1,112]
21UR-10144,0,0,0,0,0,0,0,0,0,0,0,0,7.24879371403276,0.185159362549808,7.43395307658256,(-18.9,16.5],(-18.3,39.8],(-26.4,40.1]
21UR-10145,0,0,0,0,0,0,0,0,0,0,0,0,-86.3512062859673,142.48515936255,56.1339530765826,(-316,-60.4],(101,412],(40.1,112]
21UR-10146,0,0,0,0,0,0,0,0,0,0,0,0,-104.851206285967,36.6851593625498,-68.1660469234175,(-316,-60.4],(-18.3,39.8],(-108,-26.4]
