V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
13132	IV	13820366	13820426	60	A	2	255	+	IV	13820368	13820389	21UR-3377	255	+	2	37
13138	IV	13824084	13824103	19	A	3	255	+	IV	13824086	13824107	21UR-2977	255	+	2	-4
13139	IV	13825477	13825513	36	A	1	255	+	IV	13825479	13825500	21UR-5874	255	+	2	13
13141	IV	13825477	13825514	37	A	3	255	+	IV	13825479	13825500	21UR-5874	255	+	2	14
13143	IV	13830695	13830724	29	A	3	255	+	IV	13830697	13830718	21UR-2220	255	+	2	6
13149	IV	13838456	13838504	48	A	1	255	+	IV	13838458	13838479	21UR-1433	255	+	2	25
13171	IV	13844462	13844505	43	G	1	255	+	IV	13844464	13844485	21UR-7151	255	+	2	20
13193	IV	13886173	13886202	29	A	2	255	+	IV	13886175	13886196	21UR-3636	255	+	2	6
13196	IV	13893990	13894053	63	A	5	255	+	IV	13893992	13894013	21UR-4166	255	+	2	40
13206	IV	13900186	13900212	26	A	3	255	+	IV	13900188	13900209	21UR-1946	255	+	2	3
13207	IV	13900186	13900227	41	A	3	255	+	IV	13900188	13900209	21UR-1946	255	+	2	18
13208	IV	13900971	13900993	22	A	5	255	+	IV	13900973	13900994	21UR-1719	255	+	2	-1
13210	IV	13901422	13901469	47	G	7	255	+	IV	13901424	13901445	21UR-7393	255	+	2	24
13212	IV	13901422	13901470	48	G	6	255	+	IV	13901424	13901445	21UR-7393	255	+	2	25
13214	IV	13906385	13906408	23	A	5	255	+	IV	13906387	13906408	21UR-2944	255	+	2	0
13219	IV	13906385	13906451	66	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	43
13227	IV	13912950	13912978	28	G	5	255	+	IV	13912952	13912973	21UR-2351	255	+	2	5
13229	IV	13912950	13912980	30	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	7
13231	IV	13912950	13912988	38	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	15
13233	IV	13912950	13912997	47	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	24
13246	IV	13928250	13928300	50	G	2	255	+	IV	13928252	13928273	21UR-122	255	+	2	27
13247	IV	13928250	13928302	52	G	4	255	+	IV	13928252	13928273	21UR-122	255	+	2	29
13259	IV	13936665	13936707	42	A	6	255	+	IV	13936667	13936688	21UR-6309	255	+	2	19
13261	IV	13936665	13936708	43	A	4	255	+	IV	13936667	13936688	21UR-6309	255	+	2	20
13264	IV	13937749	13937779	30	A	3	255	+	IV	13937751	13937772	21UR-7227	255	+	2	7
13266	IV	13945665	13945733	68	A	1	255	+	IV	13945667	13945688	21UR-823	255	+	2	45
13272	IV	13950573	13950601	28	A	6	255	+	IV	13950575	13950596	21UR-447	255	+	2	5
13273	IV	13950573	13950602	29	A	4	255	+	IV	13950575	13950596	21UR-447	255	+	2	6
13274	IV	13950573	13950604	31	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	8
13282	IV	13952282	13952306	24	G	6	255	+	IV	13952284	13952305	21UR-2917	255	+	2	1
13284	IV	13954112	13954149	37	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	14
13289	IV	13954655	13954675	20	A	5	255	+	IV	13954657	13954678	21UR-10532	255	+	2	-3
13302	IV	13960266	13960317	51	G	3	255	+	IV	13960268	13960289	21UR-5368	255	+	2	28
13303	IV	13960266	13960319	53	G	3	255	+	IV	13960268	13960289	21UR-5368	255	+	2	30
13314	IV	13988368	13988395	27	A	2	255	+	IV	13988370	13988391	21UR-2034	255	+	2	4
13316	IV	13988368	13988407	39	A	4	255	+	IV	13988370	13988391	21UR-2034	255	+	2	16
13320	IV	13989624	13989649	25	A	4	255	+	IV	13989626	13989647	21UR-1342	255	+	2	2
13322	IV	13989624	13989653	29	A	5	255	+	IV	13989626	13989647	21UR-1342	255	+	2	6
13324	IV	13991528	13991588	60	A	7	255	+	IV	13991530	13991551	21UR-637	255	+	2	37
13347	IV	13999473	13999498	25	A	6	255	+	IV	13999475	13999496	21UR-6941	255	+	2	2
13373	IV	14008787	14008807	20	A	1	255	+	IV	14008789	14008810	21UR-4354	255	+	2	-3
13375	IV	14008881	14008916	35	A	6	255	+	IV	14008883	14008904	21UR-2949	255	+	2	12
13377	IV	14008881	14008920	39	A	4	255	+	IV	14008883	14008904	21UR-2949	255	+	2	16
13392	IV	14014891	14014915	24	A	1	255	+	IV	14014893	14014914	21UR-8258	255	+	2	1
13393	IV	14014891	14014916	25	A	3	255	+	IV	14014893	14014914	21UR-8258	255	+	2	2
13394	IV	14014891	14014919	28	A	2	255	+	IV	14014893	14014914	21UR-8258	255	+	2	5
13395	IV	14014891	14014922	31	A	2	255	+	IV	14014893	14014914	21UR-8258	255	+	2	8
13396	IV	14014891	14014929	38	A	1	255	+	IV	14014893	14014914	21UR-8258	255	+	2	15
13442	IV	14035198	14035228	30	A	7	255	+	IV	14035200	14035221	21UR-2841	255	+	2	7
13443	IV	14035198	14035232	34	A	3	255	+	IV	14035200	14035221	21UR-2841	255	+	2	11
13444	IV	14035198	14035260	62	A	2	255	+	IV	14035200	14035221	21UR-2841	255	+	2	39
13452	IV	14043555	14043592	37	A	7	255	+	IV	14043557	14043578	21UR-2393	255	+	2	14
13454	IV	14043555	14043619	64	A	1	255	+	IV	14043557	14043578	21UR-2393	255	+	2	41
13455	IV	14045424	14045475	51	A	7	255	+	IV	14045426	14045447	21UR-36	255	+	2	28
13460	IV	14047172	14047213	41	A	5	255	+	IV	14047174	14047195	21UR-496	255	+	2	18
13463	IV	14053267	14053293	26	G	4	255	+	IV	14053269	14053290	21UR-975	255	+	2	3
13464	IV	14053267	14053300	33	G	5	255	+	IV	14053269	14053290	21UR-975	255	+	2	10
13465	IV	14053267	14053306	39	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	16
13466	IV	14053267	14053328	61	G	2	255	+	IV	14053269	14053290	21UR-975	255	+	2	38
13467	IV	14053267	14053329	62	G	8	255	+	IV	14053269	14053290	21UR-975	255	+	2	39
13468	IV	14053267	14053330	63	G	3	255	+	IV	14053269	14053290	21UR-975	255	+	2	40
13469	IV	14053267	14053336	69	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	46
13471	IV	14053584	14053640	56	A	1	255	+	IV	14053586	14053607	21UR-4346	255	+	2	33
13496	IV	14096115	14096135	20	A	1	255	+	IV	14096117	14096138	21UR-4885	255	+	2	-3
13504	IV	14097778	14097821	43	G	2	255	+	IV	14097780	14097801	21UR-5376	255	+	2	20
13543	IV	14104569	14104595	26	G	7	255	+	IV	14104571	14104592	21UR-6904	255	+	2	3
13544	IV	14104569	14104597	28	G	4	255	+	IV	14104571	14104592	21UR-6904	255	+	2	5
13545	IV	14104569	14104611	42	G	1	255	+	IV	14104571	14104592	21UR-6904	255	+	2	19
13546	IV	14104851	14104912	61	A	1	255	+	IV	14104853	14104874	21UR-6600	255	+	2	38
13574	IV	14125097	14125160	63	A	1	255	+	IV	14125099	14125120	21UR-11067	255	+	2	40
13583	IV	14143929	14143956	27	G	2	255	+	IV	14143931	14143952	21UR-5863	255	+	2	4
13588	IV	14168977	14169002	25	G	1	255	+	IV	14168979	14169000	21UR-3014	255	+	2	2
13589	IV	14168977	14169006	29	G	3	255	+	IV	14168979	14169000	21UR-3014	255	+	2	6
13590	IV	14168977	14169007	30	G	9	255	+	IV	14168979	14169000	21UR-3014	255	+	2	7
13593	IV	14176884	14176942	58	G	6	255	+	IV	14176886	14176907	21UR-3228	255	+	2	35
13601	IV	14181353	14181372	19	A	2	255	+	IV	14181355	14181376	21UR-172	255	+	2	-4
13603	IV	14181353	14181380	27	A	4	255	+	IV	14181355	14181376	21UR-172	255	+	2	4
13605	IV	14181353	14181399	46	A	4	255	+	IV	14181355	14181376	21UR-172	255	+	2	23
13607	IV	14181353	14181406	53	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	30
13624	IV	14202052	14202119	67	G	2	255	+	IV	14202054	14202075	21UR-4662	255	+	2	44
13632	IV	14202376	14202405	29	A	5	255	+	IV	14202378	14202399	21UR-6845	255	+	2	6
13635	IV	14202376	14202406	30	A	1	255	+	IV	14202378	14202399	21UR-6845	255	+	2	7
13638	IV	14202376	14202407	31	A	5	255	+	IV	14202378	14202399	21UR-6845	255	+	2	8
13641	IV	14202376	14202441	65	A	2	255	+	IV	14202378	14202399	21UR-6845	255	+	2	42
13643	IV	14202377	14202405	28	A	3	255	+	IV	14202379	14202400	21UR-6019	255	+	2	5
13651	IV	14222745	14222788	43	A	1	255	+	IV	14222747	14222768	21UR-1334	255	+	2	20
13653	IV	14224473	14224510	37	G	3	255	+	IV	14224475	14224496	21UR-10542	255	+	2	14
13657	IV	14242652	14242682	30	A	6	255	+	IV	14242654	14242675	21UR-3957	255	+	2	7
13661	IV	14242652	14242686	34	A	3	255	+	IV	14242654	14242675	21UR-3957	255	+	2	11
13665	IV	14242652	14242716	64	A	4	255	+	IV	14242654	14242675	21UR-3957	255	+	2	41
13668	IV	14249983	14250040	57	A	2	255	+	IV	14249985	14250006	21UR-1602	255	+	2	34
13671	IV	14259683	14259722	39	G	1	255	+	IV	14259685	14259706	21UR-2907	255	+	2	16
13675	IV	14265309	14265359	50	A	6	255	+	IV	14265311	14265332	21UR-518	255	+	2	27
13678	IV	14266257	14266284	27	G	11	255	+	IV	14266259	14266280	21UR-15686	255	+	2	4
13681	IV	14266257	14266287	30	G	1	255	+	IV	14266259	14266280	21UR-15686	255	+	2	7
13684	IV	14266257	14266292	35	G	1	255	+	IV	14266259	14266280	21UR-15686	255	+	2	12
13687	IV	14266257	14266303	46	G	5	255	+	IV	14266259	14266280	21UR-15686	255	+	2	23
13696	IV	14269695	14269718	23	G	6	255	+	IV	14269697	14269718	21UR-1317	255	+	2	0
13706	IV	14281086	14281122	36	G	1	255	+	IV	14281088	14281109	21UR-5321	255	+	2	13
13717	IV	14288224	14288263	39	A	6	255	+	IV	14288226	14288247	21UR-4477	255	+	2	16
13722	IV	14291757	14291776	19	A	6	255	+	IV	14291759	14291780	21UR-7682	255	+	2	-4
13731	IV	14300353	14300380	27	G	2	255	+	IV	14300355	14300376	21UR-1552	255	+	2	4
13733	IV	14301786	14301816	30	A	9	255	+	IV	14301788	14301809	21UR-3730	255	+	2	7
13734	IV	14301786	14301840	54	A	2	255	+	IV	14301788	14301809	21UR-3730	255	+	2	31
13735	IV	14303332	14303362	30	A	2	255	+	IV	14303334	14303355	21UR-3552	255	+	2	7
13749	IV	14315735	14315794	59	A	4	255	+	IV	14315737	14315758	21UR-4642	255	+	2	36
13763	IV	14343117	14343179	62	A	1	255	+	IV	14343119	14343140	21UR-1326	255	+	2	39
13766	IV	14344831	14344860	29	A	2	255	+	IV	14344833	14344854	21UR-5497	255	+	2	6
13770	IV	14347189	14347221	32	A	4	255	+	IV	14347191	14347212	21UR-9227	255	+	2	9
13780	IV	14360283	14360328	45	A	9	255	+	IV	14360285	14360306	21UR-11280	255	+	2	22
13781	IV	14360283	14360329	46	A	4	255	+	IV	14360285	14360306	21UR-11280	255	+	2	23
13793	IV	14372444	14372465	21	A	1	255	+	IV	14372446	14372467	21UR-4138	255	+	2	-2
13797	IV	14372447	14372466	19	A	2	255	+	IV	14372449	14372470	21UR-592	255	+	2	-4
13799	IV	14372536	14372581	45	G	1	255	+	IV	14372538	14372559	21UR-1581	255	+	2	22
13800	IV	14372536	14372590	54	G	1	255	+	IV	14372538	14372559	21UR-1581	255	+	2	31
13810	IV	14385059	14385104	45	A	3	255	+	IV	14385061	14385082	21UR-3156	255	+	2	22
13817	IV	14387443	14387462	19	T	4	255	+	IV	14387445	14387466	21UR-12384	255	+	2	-4
13821	IV	14391420	14391491	71	A	1	255	+	IV	14391422	14391443	21UR-2063	255	+	2	48
13825	IV	14391420	14391492	72	A	2	255	+	IV	14391422	14391443	21UR-2063	255	+	2	49
13833	IV	14393939	14393968	29	A	1	255	+	IV	14393941	14393962	21UR-4783	255	+	2	6
13843	IV	14411944	14412015	71	A	1	255	+	IV	14411946	14411967	21UR-4878	255	+	2	48
13845	IV	14412198	14412229	31	A	3	255	+	IV	14412200	14412221	21UR-3236	255	+	2	8
13860	IV	14422721	14422752	31	A	4	255	+	IV	14422723	14422744	21UR-8511	255	+	2	8
13861	IV	14424495	14424534	39	G	2	255	+	IV	14424497	14424518	21UR-1898	255	+	2	16
13862	IV	14424495	14424537	42	G	54	255	+	IV	14424497	14424518	21UR-1898	255	+	2	19
13864	IV	14429102	14429132	30	G	1	255	+	IV	14429104	14429125	21UR-10952	255	+	2	7
13871	IV	14434075	14434107	32	A	5	255	+	IV	14434077	14434098	21UR-7449	255	+	2	9
13884	IV	14438426	14438458	32	A	2	255	+	IV	14438428	14438449	21UR-10214	255	+	2	9
13885	IV	14438426	14438469	43	A	4	255	+	IV	14438428	14438449	21UR-10214	255	+	2	20
13914	IV	14450833	14450874	41	A	1	255	+	IV	14450835	14450856	21UR-4786	255	+	2	18
13922	IV	14470639	14470664	25	A	1	255	+	IV	14470641	14470662	21UR-3971	255	+	2	2
13923	IV	14470639	14470702	63	A	2	255	+	IV	14470641	14470662	21UR-3971	255	+	2	40
13948	IV	14474431	14474458	27	G	3	255	+	IV	14474433	14474454	21UR-2343	255	+	2	4
13949	IV	14474431	14474468	37	G	4	255	+	IV	14474433	14474454	21UR-2343	255	+	2	14
13950	IV	14474431	14474471	40	G	2	255	+	IV	14474433	14474454	21UR-2343	255	+	2	17
13969	IV	14482920	14482945	25	G	2	255	+	IV	14482922	14482943	21UR-4573	255	+	2	2
13971	IV	14482920	14482956	36	G	5	255	+	IV	14482922	14482943	21UR-4573	255	+	2	13
13973	IV	14482920	14482962	42	G	1	255	+	IV	14482922	14482943	21UR-4573	255	+	2	19
13975	IV	14482920	14482965	45	G	2	255	+	IV	14482922	14482943	21UR-4573	255	+	2	22
13979	IV	14487807	14487847	40	G	3	255	+	IV	14487809	14487830	21UR-8300	255	+	2	17
13983	IV	14489335	14489355	20	G	5	255	+	IV	14489337	14489358	21UR-5000	255	+	2	-3
14000	IV	14494639	14494664	25	G	1	255	+	IV	14494641	14494662	21UR-4748	255	+	2	2
14001	IV	14494639	14494678	39	G	1	255	+	IV	14494641	14494662	21UR-4748	255	+	2	16
14002	IV	14494639	14494684	45	G	2	255	+	IV	14494641	14494662	21UR-4748	255	+	2	22
14003	IV	14494639	14494695	56	G	1	255	+	IV	14494641	14494662	21UR-4748	255	+	2	33
14007	IV	14495455	14495485	30	A	20	255	+	IV	14495457	14495478	21UR-1793	255	+	2	7
14008	IV	14495455	14495487	32	A	4	255	+	IV	14495457	14495478	21UR-1793	255	+	2	9
14009	IV	14495455	14495514	59	A	1	255	+	IV	14495457	14495478	21UR-1793	255	+	2	36
14010	IV	14495455	14495521	66	A	3	255	+	IV	14495457	14495478	21UR-1793	255	+	2	43
14014	IV	14495693	14495722	29	G	3	255	+	IV	14495695	14495716	21UR-4819	255	+	2	6
14015	IV	14495693	14495725	32	G	4	255	+	IV	14495695	14495716	21UR-4819	255	+	2	9
14016	IV	14495693	14495732	39	G	2	255	+	IV	14495695	14495716	21UR-4819	255	+	2	16
14017	IV	14495693	14495733	40	G	3	255	+	IV	14495695	14495716	21UR-4819	255	+	2	17
14018	IV	14495693	14495743	50	G	7	255	+	IV	14495695	14495716	21UR-4819	255	+	2	27
14025	IV	14495916	14495954	38	A	4	255	+	IV	14495918	14495939	21UR-5227	255	+	2	15
14032	IV	14497564	14497606	42	A	3	255	+	IV	14497566	14497587	21UR-7869	255	+	2	19
14035	IV	14499251	14499271	20	A	7	255	+	IV	14499253	14499274	21UR-1668	255	+	2	-3
14036	IV	14499251	14499321	70	A	2	255	+	IV	14499253	14499274	21UR-1668	255	+	2	47
14042	IV	14503603	14503621	18	A	6	255	+	IV	14503605	14503626	21UR-3942	255	+	2	-5
14058	IV	14512620	14512643	23	A	4	255	+	IV	14512622	14512643	21UR-5807	255	+	2	0
14059	IV	14512620	14512645	25	A	12	255	+	IV	14512622	14512643	21UR-5807	255	+	2	2
14060	IV	14514353	14514386	33	A	5	255	+	IV	14514355	14514376	21UR-8083	255	+	2	10
14086	IV	14558368	14558421	53	G	1	255	+	IV	14558370	14558391	21UR-1200	255	+	2	30
14087	IV	14559924	14559952	28	G	38	255	+	IV	14559926	14559947	21UR-1944	255	+	2	5
14093	IV	14561428	14561452	24	A	3	255	+	IV	14561430	14561451	21UR-2040	255	+	2	1
14099	IV	14569623	14569650	27	A	1	255	+	IV	14569625	14569646	21UR-4837	255	+	2	4
14104	IV	14572571	14572594	23	A	7	255	+	IV	14572573	14572594	21UR-1943	255	+	2	0
14116	IV	14582598	14582623	25	A	4	255	+	IV	14582600	14582621	21UR-7292	255	+	2	2
14117	IV	14583795	14583823	28	A	6	255	+	IV	14583797	14583818	21UR-5492	255	+	2	5
14118	IV	14583795	14583826	31	A	6	255	+	IV	14583797	14583818	21UR-5492	255	+	2	8
14119	IV	14583795	14583833	38	A	4	255	+	IV	14583797	14583818	21UR-5492	255	+	2	15
14121	IV	14585465	14585496	31	G	7	255	+	IV	14585467	14585488	21UR-1044	255	+	2	8
14125	IV	14587483	14587515	32	G	4	255	+	IV	14587485	14587506	21UR-4341	255	+	2	9
14129	IV	14594826	14594883	57	A	1	255	+	IV	14594828	14594849	21UR-865	255	+	2	34
14132	IV	14595676	14595721	45	A	4	255	+	IV	14595678	14595699	21UR-3863	255	+	2	22
14138	IV	14596168	14596186	18	G	1	255	+	IV	14596170	14596191	21UR-13234	255	+	2	-5
14141	IV	14597127	14597145	18	A	7	255	+	IV	14597129	14597150	21UR-3018	255	+	2	-5
