V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
4314	IV	16391151	16391173	22	A	2	255	+	IV	16391153	16391174	21UR-5257	255	+	2	-1
4317	IV	16391151	16391204	53	A	1	255	+	IV	16391153	16391174	21UR-5257	255	+	2	30
4320	IV	16391151	16391210	59	A	1	255	+	IV	16391153	16391174	21UR-5257	255	+	2	36
4341	IV	16568285	16568306	21	A	3	255	+	IV	16568287	16568308	21UR-8737	255	+	2	-2
4354	IV	16635529	16635560	31	A	1	255	+	IV	16635531	16635552	21UR-4692	255	+	2	8
4355	IV	16635529	16635571	42	A	1	255	+	IV	16635531	16635552	21UR-4692	255	+	2	19
4360	IV	16664725	16664777	52	A	2	255	+	IV	16664727	16664748	21UR-4621	255	+	2	29
4363	IV	16689452	16689471	19	G	2	255	+	IV	16689454	16689475	21UR-5025	255	+	2	-4
4388	IV	16870258	16870302	44	A	2	255	+	IV	16870260	16870281	21UR-1992	255	+	2	21
4389	IV	16870258	16870306	48	A	2	255	+	IV	16870260	16870281	21UR-1992	255	+	2	25
4403	IV	16994760	16994818	58	G	4	255	+	IV	16994762	16994783	21UR-8657	255	+	2	35
4436	IV	17156956	17156981	25	A	2	255	+	IV	17156958	17156979	21UR-2911	255	+	2	2
4438	IV	17156956	17156988	32	A	3	255	+	IV	17156958	17156979	21UR-2911	255	+	2	9
4440	IV	17156956	17156992	36	A	3	255	+	IV	17156958	17156979	21UR-2911	255	+	2	13
4568	IV	4834605	4834641	36	A	2	255	+	IV	4834607	4834628	21UR-1816	255	+	2	13
4618	IV	5326810	5326851	41	A	4	255	+	IV	5326812	5326833	21UR-8044	255	+	2	18
4619	IV	5331929	5331976	47	G	1	255	+	IV	5331931	5331952	21UR-1272	255	+	2	24
4643	IV	5495642	5495662	20	A	2	255	+	IV	5495644	5495665	21UR-2650	255	+	2	-3
4646	IV	5522231	5522265	34	G	5	255	+	IV	5522233	5522254	21UR-8518	255	+	2	11
4649	IV	5530803	5530830	27	A	1	255	+	IV	5530805	5530826	21UR-6389	255	+	2	4
4681	IV	5775786	5775850	64	A	2	255	+	IV	5775788	5775809	21UR-4327	255	+	2	41
4686	IV	5825131	5825169	38	A	14	255	+	IV	5825133	5825154	21UR-6819	255	+	2	15
4691	IV	5861270	5861322	52	A	1	255	+	IV	5861272	5861293	21UR-224	255	+	2	29
4692	IV	5861270	5861339	69	A	1	255	+	IV	5861272	5861293	21UR-224	255	+	2	46
4694	IV	5878681	5878732	51	A	1	255	+	IV	5878683	5878704	21UR-9409	255	+	2	28
4722	IV	6262645	6262703	58	A	3	255	+	IV	6262647	6262668	21UR-9957	255	+	2	35
4734	IV	6410386	6410441	55	G	2	255	+	IV	6410388	6410409	21UR-3958	255	+	2	32
4737	IV	6412720	6412779	59	A	3	255	+	IV	6412722	6412743	21UR-9712	255	+	2	36
4740	IV	6433916	6433941	25	A	5	255	+	IV	6433918	6433939	21UR-5541	255	+	2	2
4766	IV	6769059	6769087	28	A	2	255	+	IV	6769061	6769082	21UR-6101	255	+	2	5
4767	IV	6769059	6769113	54	A	5	255	+	IV	6769061	6769082	21UR-6101	255	+	2	31
5065	MtDNA	5722	5763	41	A	3	255	+	MtDNA	5724	5745	21UR-14062	255	+	2	18
5066	MtDNA	5722	5767	45	A	5	255	+	MtDNA	5724	5745	21UR-14062	255	+	2	22
5067	MtDNA	5722	5768	46	A	4	255	+	MtDNA	5724	5745	21UR-14062	255	+	2	23
5231	MtDNA	8097	8135	38	G	3	255	+	MtDNA	8099	8120	21UR-10874	255	+	2	15
5534	V	14393805	14393836	31	A	13	255	+	V	14393807	14393828	21UR-13977	255	+	2	8
5535	V	14393805	14393853	48	A	5	255	+	V	14393807	14393828	21UR-13977	255	+	2	25
6675	X	8149175	8149196	21	A	34	255	+	X	8149177	8149198	21UR-1712	255	+	2	-2
1816	I	9518879	9518913	34	A	1	255	-	I	9518890	9518911	21UR-11854	255	-	11	2
3593	IV	13615978	13616008	30	A	2	255	-	IV	13615985	13616006	21UR-13133	255	-	7	2
3624	IV	13820895	13820931	36	A	2	255	-	IV	13820908	13820929	21UR-7958	255	-	13	2
3632	IV	13877215	13877254	39	A	2	255	-	IV	13877231	13877252	21UR-4615	255	-	16	2
3633	IV	13877219	13877254	35	A	2	255	-	IV	13877231	13877252	21UR-4615	255	-	12	2
3641	IV	13903389	13903417	28	A	3	255	-	IV	13903394	13903415	21UR-6497	255	-	5	2
3654	IV	13951878	13951928	50	A	4	255	-	IV	13951905	13951926	21UR-998	255	-	27	2
3703	IV	14092816	14092846	30	G	5	255	-	IV	14092823	14092844	21UR-1017	255	-	7	2
3710	IV	14104531	14104584	53	A	1	255	-	IV	14104561	14104582	21UR-4974	255	-	30	2
3713	IV	14104558	14104584	26	A	6	255	-	IV	14104561	14104582	21UR-4974	255	-	3	2
3720	IV	14124069	14124097	28	A	4	255	-	IV	14124074	14124095	21UR-8578	255	-	5	2
3788	IV	14358081	14358140	59	A	1	255	-	IV	14358117	14358138	21UR-13473	255	-	36	2
3797	IV	14398071	14398143	72	A	1	255	-	IV	14398120	14398141	21UR-1443	255	-	49	2
3798	IV	14403769	14403810	41	A	3	255	-	IV	14403787	14403808	21UR-2270	255	-	18	2
3810	IV	14460690	14460709	19	A	1	255	-	IV	14460686	14460707	21UR-6432	255	-	-4	2
3819	IV	14475450	14475479	29	A	4	255	-	IV	14475456	14475477	21UR-1727	255	-	6	2
3828	IV	14493895	14493945	50	G	1	255	-	IV	14493922	14493943	21UR-5511	255	-	27	2
3873	IV	14666410	14666458	48	A	2	255	-	IV	14666435	14666456	21UR-9341	255	-	25	2
3876	IV	14675196	14675242	46	A	1	255	-	IV	14675219	14675240	21UR-1694	255	-	23	2
3882	IV	14684837	14684883	46	A	3	255	-	IV	14684860	14684881	21UR-5620	255	-	23	2
3904	IV	14746534	14746600	66	A	1	255	-	IV	14746577	14746598	21UR-4045	255	-	43	2
4019	IV	15062232	15062282	50	G	6	255	-	IV	15062259	15062280	21UR-1202	255	-	27	2
4020	IV	15063613	15063632	19	A	6	255	-	IV	15063609	15063630	21UR-6556	255	-	-4	2
4022	IV	15134463	15134519	56	A	2	255	-	IV	15134496	15134517	21UR-137	255	-	33	2
4035	IV	15207857	15207908	51	A	1	255	-	IV	15207885	15207906	21UR-1059	255	-	28	2
4037	IV	15209598	15209651	53	A	2	255	-	IV	15209628	15209649	21UR-3925	255	-	30	2
4056	IV	15267123	15267176	53	A	1	255	-	IV	15267153	15267174	21UR-10241	255	-	30	2
4062	IV	15273215	15273268	53	A	2	255	-	IV	15273245	15273266	21UR-2187	255	-	30	2
4072	IV	15331937	15331990	53	A	2	255	-	IV	15331967	15331988	21UR-711	255	-	30	2
4073	IV	15333991	15334025	34	G	4	255	-	IV	15334002	15334023	21UR-531	255	-	11	2
4114	IV	15432744	15432775	31	A	2	255	-	IV	15432752	15432773	21UR-12476	255	-	8	2
4123	IV	15496268	15496308	40	A	1	255	-	IV	15496285	15496306	21UR-3511	255	-	17	2
4145	IV	15538547	15538569	22	A	2	255	-	IV	15538546	15538567	21UR-1507	255	-	-1	2
4146	IV	15541858	15541908	50	G	2	255	-	IV	15541885	15541906	21UR-163	255	-	27	2
4149	IV	15548800	15548856	56	G	2	255	-	IV	15548833	15548854	21UR-12587	255	-	33	2
4159	IV	15615448	15615493	45	A	4	255	-	IV	15615470	15615491	21UR-2587	255	-	22	2
4161	IV	15625031	15625076	45	A	1	255	-	IV	15625053	15625074	21UR-7469	255	-	22	2
4202	IV	15822260	15822303	43	A	3	255	-	IV	15822280	15822301	21UR-3015	255	-	20	2
4256	IV	15864178	15864204	26	A	6	255	-	IV	15864181	15864202	21UR-648	255	-	3	2
4264	IV	15922045	15922081	36	A	2	255	-	IV	15922058	15922079	21UR-2731	255	-	13	2
4268	IV	15935757	15935787	30	A	1	255	-	IV	15935764	15935785	21UR-1144	255	-	7	2
4284	IV	15997218	15997244	26	A	5	255	-	IV	15997221	15997242	21UR-5109	255	-	3	2
4287	IV	16029030	16029067	37	G	4	255	-	IV	16029044	16029065	21UR-10594	255	-	14	2
4292	IV	16063762	16063801	39	A	3	255	-	IV	16063778	16063799	21UR-7061	255	-	16	2
4301	IV	16188508	16188530	22	A	4	255	-	IV	16188507	16188528	21UR-1343	255	-	-1	2
4328	IV	16467251	16467320	69	A	1	255	-	IV	16467297	16467318	21UR-2712	255	-	46	2
4331	IV	16467257	16467320	63	A	1	255	-	IV	16467297	16467318	21UR-2712	255	-	40	2
4335	IV	16556686	16556721	35	A	2	255	-	IV	16556698	16556719	21UR-6031	255	-	12	2
4348	IV	16601374	16601414	40	G	2	255	-	IV	16601391	16601412	21UR-1372	255	-	17	2
4366	IV	16748311	16748359	48	A	1	255	-	IV	16748336	16748357	21UR-11301	255	-	25	2
4394	IV	16885785	16885833	48	A	2	255	-	IV	16885810	16885831	21UR-2572	255	-	25	2
4395	IV	16976519	16976577	58	A	2	255	-	IV	16976554	16976575	21UR-5949	255	-	35	2
4407	IV	17016623	17016680	57	A	2	255	-	IV	17016657	17016678	21UR-3651	255	-	34	2
4408	IV	17026769	17026803	34	G	2	255	-	IV	17026780	17026801	21UR-5297	255	-	11	2
4410	IV	17052318	17052337	19	A	1	255	-	IV	17052314	17052335	21UR-1825	255	-	-4	2
4431	IV	17154570	17154600	30	A	7	255	-	IV	17154577	17154598	21UR-6699	255	-	7	2
4449	IV	17262471	17262536	65	A	2	255	-	IV	17262513	17262534	21UR-3861	255	-	42	2
4575	IV	4888166	4888184	18	A	4	255	-	IV	4888161	4888182	21UR-5728	255	-	-5	2
4589	IV	5138146	5138195	49	G	5	255	-	IV	5138172	5138193	21UR-15344	255	-	26	2
4651	IV	5562636	5562673	37	A	4	255	-	IV	5562650	5562671	21UR-8162	255	-	14	2
4660	IV	5705138	5705174	36	A	2	255	-	IV	5705151	5705172	21UR-3660	255	-	13	2
4663	IV	5716898	5716955	57	A	1	255	-	IV	5716932	5716953	21UR-2781	255	-	34	2
4670	IV	5750714	5750769	55	A	2	255	-	IV	5750746	5750767	21UR-6494	255	-	32	2
4684	IV	5809431	5809495	64	G	1	255	-	IV	5809472	5809493	21UR-5028	255	-	41	2
4698	IV	5926539	5926566	27	A	5	255	-	IV	5926543	5926564	21UR-9021	255	-	4	2
4706	IV	6013544	6013598	54	A	4	255	-	IV	6013575	6013596	21UR-8703	255	-	31	2
4707	IV	6042755	6042804	49	A	4	255	-	IV	6042781	6042802	21UR-2444	255	-	26	2
4718	IV	6184804	6184829	25	A	8	255	-	IV	6184806	6184827	21UR-5425	255	-	2	2
4757	IV	6568875	6568926	51	A	2	255	-	IV	6568903	6568924	21UR-7788	255	-	28	2
4759	IV	6576596	6576614	18	G	2	255	-	IV	6576591	6576612	21UR-6496	255	-	-5	2
4783	IV	6839755	6839781	26	A	3	255	-	IV	6839758	6839779	21UR-7170	255	-	3	2
4784	IV	6867504	6867547	43	G	3	255	-	IV	6867524	6867545	21UR-7000	255	-	20	2
4885	IV	8428663	8428738	75	A	15	255	-	IV	8428715	8428736	21UR-2844	255	-	52	2
4887	IV	8428666	8428738	72	A	5	255	-	IV	8428715	8428736	21UR-2844	255	-	49	2
4889	IV	8428667	8428738	71	A	154	255	-	IV	8428715	8428736	21UR-2844	255	-	48	2
4892	IV	8428668	8428738	70	A	27	255	-	IV	8428715	8428736	21UR-2844	255	-	47	2
4893	IV	8428669	8428738	69	A	3	255	-	IV	8428715	8428736	21UR-2844	255	-	46	2
4894	IV	8428670	8428738	68	A	23	255	-	IV	8428715	8428736	21UR-2844	255	-	45	2
4896	IV	8428671	8428738	67	A	14	255	-	IV	8428715	8428736	21UR-2844	255	-	44	2
4897	IV	8428672	8428738	66	A	2	255	-	IV	8428715	8428736	21UR-2844	255	-	43	2
4898	IV	8428673	8428738	65	A	25	255	-	IV	8428715	8428736	21UR-2844	255	-	42	2
4899	IV	8428674	8428738	64	A	38	255	-	IV	8428715	8428736	21UR-2844	255	-	41	2
4902	IV	8428677	8428738	61	A	1509	255	-	IV	8428715	8428736	21UR-2844	255	-	38	2
4905	IV	8428678	8428738	60	A	221	255	-	IV	8428715	8428736	21UR-2844	255	-	37	2
4907	IV	8428679	8428738	59	A	38	255	-	IV	8428715	8428736	21UR-2844	255	-	36	2
4910	IV	8428680	8428738	58	A	66	255	-	IV	8428715	8428736	21UR-2844	255	-	35	2
4912	IV	8428682	8428738	56	A	30	255	-	IV	8428715	8428736	21UR-2844	255	-	33	2
4913	IV	8428683	8428738	55	A	52	255	-	IV	8428715	8428736	21UR-2844	255	-	32	2
4915	IV	8428684	8428738	54	A	345	255	-	IV	8428715	8428736	21UR-2844	255	-	31	2
4916	IV	8428685	8428738	53	A	24	255	-	IV	8428715	8428736	21UR-2844	255	-	30	2
4917	IV	8428686	8428738	52	A	15	255	-	IV	8428715	8428736	21UR-2844	255	-	29	2
4920	IV	8428703	8428738	35	A	338	255	-	IV	8428715	8428736	21UR-2844	255	-	12	2
4924	IV	8428705	8428738	33	A	3	255	-	IV	8428715	8428736	21UR-2844	255	-	10	2
4925	IV	8428706	8428738	32	A	20	255	-	IV	8428715	8428736	21UR-2844	255	-	9	2
4927	IV	8428708	8428738	30	A	17	255	-	IV	8428715	8428736	21UR-2844	255	-	7	2
4929	IV	8428711	8428738	27	A	9	255	-	IV	8428715	8428736	21UR-2844	255	-	4	2
4930	IV	8428714	8428738	24	A	43	255	-	IV	8428715	8428736	21UR-2844	255	-	1	2
4932	IV	8428715	8428738	23	A	13	255	-	IV	8428715	8428736	21UR-2844	255	-	0	2
5016	IV	9561972	9562012	40	A	5	255	-	IV	9561989	9562010	21UR-9476	255	-	17	2
4162	IV	15692821	15692872	51	A	8	255	-	IV	15692849	15692870	piRNA_type_11951_IV-15692849_neg_19.6425247301	255	-	28	2
4569	IV	4835243	4835291	48	G	3	255	-	IV	4835268	4835289	piRNA_type_1925_IV-4835268_neg_11.5536190178	255	-	25	2
4647	IV	5526184	5526204	20	A	3	255	-	IV	5526181	5526202	piRNA_type_11055_IV-5526181_neg_12.3564559759	255	-	-3	2
