V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
48754	IV	13733178	13733234	56	A	2	255	+	IV	13733180	13733201	21UR-280	255	+	2	33
48755	IV	13733178	13733235	57	A	1	255	+	IV	13733180	13733201	21UR-280	255	+	2	34
48756	IV	13733178	13733238	60	A	3	255	+	IV	13733180	13733201	21UR-280	255	+	2	37
48758	IV	13743066	13743096	30	G	1	255	+	IV	13743068	13743089	21UR-3172	255	+	2	7
48759	IV	13744121	13744143	22	A	1	255	+	IV	13744123	13744144	21UR-5360	255	+	2	-1
48760	IV	13744121	13744146	25	A	1	255	+	IV	13744123	13744144	21UR-5360	255	+	2	2
48761	IV	13744121	13744147	26	A	1	255	+	IV	13744123	13744144	21UR-5360	255	+	2	3
48762	IV	13744121	13744184	63	A	2	255	+	IV	13744123	13744144	21UR-5360	255	+	2	40
48763	IV	13744121	13744188	67	A	7	255	+	IV	13744123	13744144	21UR-5360	255	+	2	44
48764	IV	13744121	13744190	69	A	3	255	+	IV	13744123	13744144	21UR-5360	255	+	2	46
48765	IV	13744121	13744191	70	A	1	255	+	IV	13744123	13744144	21UR-5360	255	+	2	47
48766	IV	13744121	13744196	75	A	1	255	+	IV	13744123	13744144	21UR-5360	255	+	2	52
48770	IV	13747082	13747105	23	A	1	255	+	IV	13747084	13747105	21UR-1288	255	+	2	0
48779	IV	13748123	13748154	31	G	3	255	+	IV	13748125	13748146	21UR-574	255	+	2	8
48781	IV	13748123	13748158	35	G	1	255	+	IV	13748125	13748146	21UR-574	255	+	2	12
48789	IV	13751787	13751812	25	G	1	255	+	IV	13751789	13751810	21UR-1930	255	+	2	2
48790	IV	13754638	13754674	36	A	1	255	+	IV	13754640	13754661	21UR-337	255	+	2	13
48793	IV	13757754	13757772	18	A	1	255	+	IV	13757756	13757777	21UR-1129	255	+	2	-5
48796	IV	13757754	13757777	23	A	2	255	+	IV	13757756	13757777	21UR-1129	255	+	2	0
48799	IV	13757754	13757809	55	A	2	255	+	IV	13757756	13757777	21UR-1129	255	+	2	32
48807	IV	13760015	13760054	39	A	1	255	+	IV	13760017	13760038	21UR-3394	255	+	2	16
48808	IV	13761156	13761179	23	A	1	255	+	IV	13761158	13761179	21UR-236	255	+	2	0
48811	IV	13762052	13762084	32	A	1	255	+	IV	13762054	13762075	21UR-6972	255	+	2	9
48819	IV	13771465	13771487	22	A	1	255	+	IV	13771467	13771488	21UR-6776	255	+	2	-1
48820	IV	13771465	13771490	25	A	1	255	+	IV	13771467	13771488	21UR-6776	255	+	2	2
48849	IV	13800619	13800638	19	G	1	255	+	IV	13800621	13800642	21UR-12585	255	+	2	-4
48856	IV	13805551	13805596	45	A	1	255	+	IV	13805553	13805574	21UR-4912	255	+	2	22
48859	IV	13808400	13808455	55	G	1	255	+	IV	13808402	13808423	21UR-5501	255	+	2	32
48860	IV	13818024	13818047	23	A	3	255	+	IV	13818026	13818047	21UR-1949	255	+	2	0
48862	IV	13818024	13818049	25	A	2	255	+	IV	13818026	13818047	21UR-1949	255	+	2	2
48864	IV	13818024	13818050	26	A	3	255	+	IV	13818026	13818047	21UR-1949	255	+	2	3
48880	IV	13820366	13820394	28	A	1	255	+	IV	13820368	13820389	21UR-3377	255	+	2	5
48881	IV	13820366	13820424	58	A	1	255	+	IV	13820368	13820389	21UR-3377	255	+	2	35
48882	IV	13821315	13821339	24	A	2	255	+	IV	13821317	13821338	21UR-7799	255	+	2	1
48884	IV	13825320	13825357	37	G	1	255	+	IV	13825322	13825343	21UR-5664	255	+	2	14
48886	IV	13825477	13825501	24	A	1	255	+	IV	13825479	13825500	21UR-5874	255	+	2	1
48888	IV	13825477	13825535	58	A	2	255	+	IV	13825479	13825500	21UR-5874	255	+	2	35
48891	IV	13825478	13825531	53	A	1	255	+	IV	13825480	13825501	21UR-7512	255	+	2	30
48893	IV	13825770	13825797	27	A	2	255	+	IV	13825772	13825793	21UR-2307	255	+	2	4
48900	IV	13830695	13830727	32	A	2	255	+	IV	13830697	13830718	21UR-2220	255	+	2	9
48902	IV	13830695	13830741	46	A	2	255	+	IV	13830697	13830718	21UR-2220	255	+	2	23
48924	IV	13858384	13858424	40	G	1	255	+	IV	13858386	13858407	21UR-1467	255	+	2	17
48928	IV	13863692	13863716	24	A	1	255	+	IV	13863694	13863715	21UR-2779	255	+	2	1
48989	IV	13894747	13894777	30	A	1	255	+	IV	13894749	13894770	21UR-3588	255	+	2	7
49012	IV	13901119	13901162	43	A	1	255	+	IV	13901121	13901142	21UR-3274	255	+	2	20
49013	IV	13904341	13904372	31	A	3	255	+	IV	13904343	13904364	21UR-4084	255	+	2	8
49014	IV	13904341	13904373	32	A	3	255	+	IV	13904343	13904364	21UR-4084	255	+	2	9
49015	IV	13905067	13905113	46	G	1	255	+	IV	13905069	13905090	21UR-4855	255	+	2	23
49018	IV	13906381	13906433	52	T	1	255	+	IV	13906383	13906404	21UR-14528	255	+	2	29
49021	IV	13906385	13906446	61	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	38
49026	IV	13908126	13908159	33	A	9	255	+	IV	13908128	13908149	21UR-6818	255	+	2	10
49027	IV	13908126	13908180	54	A	1	255	+	IV	13908128	13908149	21UR-6818	255	+	2	31
49031	IV	13912950	13912977	27	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	4
49033	IV	13912950	13912979	29	G	2	255	+	IV	13912952	13912973	21UR-2351	255	+	2	6
49035	IV	13912950	13912981	31	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	8
49037	IV	13912950	13912986	36	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	13
49039	IV	13912950	13912988	38	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	15
49058	IV	13921053	13921080	27	A	3	255	+	IV	13921055	13921076	21UR-7815	255	+	2	4
49059	IV	13928250	13928298	48	G	1	255	+	IV	13928252	13928273	21UR-122	255	+	2	25
49060	IV	13928250	13928302	52	G	1	255	+	IV	13928252	13928273	21UR-122	255	+	2	29
49061	IV	13929031	13929053	22	A	2	255	+	IV	13929033	13929054	21UR-2641	255	+	2	-1
49064	IV	13936937	13936967	30	A	1	255	+	IV	13936939	13936960	21UR-3883	255	+	2	7
49068	IV	13940532	13940557	25	G	1	255	+	IV	13940534	13940555	21UR-5266	255	+	2	2
49069	IV	13941864	13941888	24	A	3	255	+	IV	13941866	13941887	21UR-4228	255	+	2	1
49071	IV	13941864	13941897	33	A	1	255	+	IV	13941866	13941887	21UR-4228	255	+	2	10
49074	IV	13943395	13943448	53	A	1	255	+	IV	13943397	13943418	21UR-4406	255	+	2	30
49076	IV	13946064	13946105	41	A	1	255	+	IV	13946066	13946087	21UR-2698	255	+	2	18
49078	IV	13946064	13946109	45	A	1	255	+	IV	13946066	13946087	21UR-2698	255	+	2	22
49079	IV	13950573	13950601	28	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	5
49080	IV	13950573	13950603	30	A	2	255	+	IV	13950575	13950596	21UR-447	255	+	2	7
49082	IV	13952282	13952307	25	G	1	255	+	IV	13952284	13952305	21UR-2917	255	+	2	2
49086	IV	13953062	13953110	48	A	2	255	+	IV	13953064	13953085	21UR-939	255	+	2	25
49087	IV	13953622	13953649	27	A	1	255	+	IV	13953624	13953645	21UR-1588	255	+	2	4
49088	IV	13953622	13953651	29	A	4	255	+	IV	13953624	13953645	21UR-1588	255	+	2	6
49090	IV	13954112	13954134	22	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	-1
49094	IV	13954112	13954140	28	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	5
49098	IV	13954112	13954142	30	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	7
49102	IV	13954112	13954143	31	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	8
49106	IV	13954112	13954149	37	A	13	255	+	IV	13954114	13954135	21UR-5105	255	+	2	14
49110	IV	13954112	13954165	53	A	2	255	+	IV	13954114	13954135	21UR-5105	255	+	2	30
49113	IV	13954268	13954308	40	A	1	255	+	IV	13954270	13954291	21UR-2554	255	+	2	17
49120	IV	13955013	13955067	54	A	1	255	+	IV	13955015	13955036	21UR-5012	255	+	2	31
49123	IV	13959569	13959594	25	A	1	255	+	IV	13959571	13959592	21UR-7488	255	+	2	2
49124	IV	13960266	13960317	51	G	1	255	+	IV	13960268	13960289	21UR-5368	255	+	2	28
49135	IV	13989624	13989645	21	A	1	255	+	IV	13989626	13989647	21UR-1342	255	+	2	-2
49137	IV	13989624	13989648	24	A	6	255	+	IV	13989626	13989647	21UR-1342	255	+	2	1
49139	IV	13991528	13991553	25	A	2	255	+	IV	13991530	13991551	21UR-637	255	+	2	2
49142	IV	13991528	13991557	29	A	1	255	+	IV	13991530	13991551	21UR-637	255	+	2	6
49176	IV	13993790	13993820	30	A	2	255	+	IV	13993792	13993813	21UR-4882	255	+	2	7
49178	IV	13993790	13993830	40	A	1	255	+	IV	13993792	13993813	21UR-4882	255	+	2	17
49179	IV	13993793	13993816	23	G	1	255	+	IV	13993795	13993816	21UR-10543	255	+	2	0
49183	IV	13999473	13999501	28	A	1	255	+	IV	13999475	13999496	21UR-6941	255	+	2	5
49189	IV	14008038	14008058	20	A	2	255	+	IV	14008040	14008061	21UR-3431	255	+	2	-3
49190	IV	14008038	14008060	22	A	1	255	+	IV	14008040	14008061	21UR-3431	255	+	2	-1
49191	IV	14008038	14008065	27	A	3	255	+	IV	14008040	14008061	21UR-3431	255	+	2	4
49192	IV	14008038	14008102	64	A	1	255	+	IV	14008040	14008061	21UR-3431	255	+	2	41
49193	IV	14008787	14008807	20	A	2	255	+	IV	14008789	14008810	21UR-4354	255	+	2	-3
49195	IV	14008881	14008908	27	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	4
49197	IV	14008881	14008914	33	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	10
49199	IV	14008881	14008924	43	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	20
49211	IV	14011270	14011301	31	A	2	255	+	IV	14011272	14011293	21UR-6539	255	+	2	8
49212	IV	14014891	14014916	25	A	5	255	+	IV	14014893	14014914	21UR-8258	255	+	2	2
49213	IV	14014891	14014917	26	A	2	255	+	IV	14014893	14014914	21UR-8258	255	+	2	3
49214	IV	14014891	14014919	28	A	1	255	+	IV	14014893	14014914	21UR-8258	255	+	2	5
49215	IV	14014891	14014922	31	A	6	255	+	IV	14014893	14014914	21UR-8258	255	+	2	8
49218	IV	14020794	14020849	55	A	1	255	+	IV	14020796	14020817	21UR-1926	255	+	2	32
49261	IV	14035198	14035227	29	A	3	255	+	IV	14035200	14035221	21UR-2841	255	+	2	6
49274	IV	14043555	14043589	34	A	1	255	+	IV	14043557	14043578	21UR-2393	255	+	2	11
49277	IV	14047274	14047319	45	G	1	255	+	IV	14047276	14047297	21UR-436	255	+	2	22
49279	IV	14050255	14050299	44	G	1	255	+	IV	14050257	14050278	21UR-7854	255	+	2	21
49283	IV	14050615	14050649	34	G	2	255	+	IV	14050617	14050638	21UR-4340	255	+	2	11
49284	IV	14050615	14050656	41	G	1	255	+	IV	14050617	14050638	21UR-4340	255	+	2	18
49293	IV	14053267	14053289	22	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	-1
49294	IV	14053267	14053292	25	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	2
49295	IV	14053267	14053294	27	G	9	255	+	IV	14053269	14053290	21UR-975	255	+	2	4
49296	IV	14053267	14053295	28	G	2	255	+	IV	14053269	14053290	21UR-975	255	+	2	5
49297	IV	14053267	14053297	30	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	7
49298	IV	14053267	14053312	45	G	2	255	+	IV	14053269	14053290	21UR-975	255	+	2	22
49299	IV	14053267	14053325	58	G	3	255	+	IV	14053269	14053290	21UR-975	255	+	2	35
49300	IV	14055974	14056005	31	A	2	255	+	IV	14055976	14055997	21UR-6354	255	+	2	8
49301	IV	14055974	14056020	46	A	1	255	+	IV	14055976	14055997	21UR-6354	255	+	2	23
49472	IV	14127503	14127525	22	A	1	255	+	IV	14127505	14127526	21UR-777	255	+	2	-1
49479	IV	14131820	14131850	30	A	2	255	+	IV	14131822	14131843	21UR-1324	255	+	2	7
49480	IV	14139731	14139753	22	A	6	255	+	IV	14139733	14139754	21UR-5185	255	+	2	-1
49482	IV	14139731	14139758	27	A	1	255	+	IV	14139733	14139754	21UR-5185	255	+	2	4
49484	IV	14139731	14139767	36	A	2	255	+	IV	14139733	14139754	21UR-5185	255	+	2	13
49487	IV	14143203	14143251	48	A	1	255	+	IV	14143205	14143226	21UR-1960	255	+	2	25
49488	IV	14143203	14143258	55	A	1	255	+	IV	14143205	14143226	21UR-1960	255	+	2	32
49489	IV	14151061	14151088	27	A	1	255	+	IV	14151063	14151084	21UR-4396	255	+	2	4
49490	IV	14151061	14151093	32	A	1	255	+	IV	14151063	14151084	21UR-4396	255	+	2	9
49491	IV	14151061	14151106	45	A	1	255	+	IV	14151063	14151084	21UR-4396	255	+	2	22
49492	IV	14151061	14151110	49	A	2	255	+	IV	14151063	14151084	21UR-4396	255	+	2	26
49501	IV	14164446	14164478	32	A	1	255	+	IV	14164448	14164469	21UR-5632	255	+	2	9
49503	IV	14164446	14164479	33	A	1	255	+	IV	14164448	14164469	21UR-5632	255	+	2	10
49511	IV	14168977	14169006	29	G	3	255	+	IV	14168979	14169000	21UR-3014	255	+	2	6
49537	IV	14176884	14176923	39	G	1	255	+	IV	14176886	14176907	21UR-3228	255	+	2	16
49538	IV	14176884	14176942	58	G	2	255	+	IV	14176886	14176907	21UR-3228	255	+	2	35
49544	IV	14179280	14179301	21	A	3	255	+	IV	14179282	14179303	21UR-4108	255	+	2	-2
49546	IV	14179280	14179311	31	A	3	255	+	IV	14179282	14179303	21UR-4108	255	+	2	8
49548	IV	14179280	14179328	48	A	1	255	+	IV	14179282	14179303	21UR-4108	255	+	2	25
49556	IV	14181353	14181378	25	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	2
49558	IV	14181353	14181380	27	A	5	255	+	IV	14181355	14181376	21UR-172	255	+	2	4
49560	IV	14181353	14181382	29	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	6
49562	IV	14181353	14181384	31	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	8
49564	IV	14181353	14181385	32	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	9
49566	IV	14181353	14181404	51	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	28
49568	IV	14181353	14181407	54	A	2	255	+	IV	14181355	14181376	21UR-172	255	+	2	31
49570	IV	14181353	14181409	56	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	33
49611	IV	14202052	14202090	38	G	1	255	+	IV	14202054	14202075	21UR-4662	255	+	2	15
49612	IV	14202052	14202096	44	G	1	255	+	IV	14202054	14202075	21UR-4662	255	+	2	21
49620	IV	14202376	14202400	24	A	1	255	+	IV	14202378	14202399	21UR-6845	255	+	2	1
49623	IV	14202376	14202405	29	A	2	255	+	IV	14202378	14202399	21UR-6845	255	+	2	6
49626	IV	14202376	14202409	33	A	1	255	+	IV	14202378	14202399	21UR-6845	255	+	2	10
