V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
7212	II	5912548	5912609	61	A	4	255	+	II	5912550	5912571	21UR-12205	255	+	2	38
7929	III	10807479	10807504	25	A	1	255	+	III	10807481	10807502	21UR-9572	255	+	2	2
9603	III	7190022	7190058	36	A	3	255	+	III	7190024	7190045	21UR-7304	255	+	2	13
9606	III	7190022	7190068	46	A	1	255	+	III	7190024	7190045	21UR-7304	255	+	2	23
11213	IV	13600846	13600871	25	G	4	255	+	IV	13600848	13600869	21UR-3338	255	+	2	2
11215	IV	13600846	13600903	57	G	31	255	+	IV	13600848	13600869	21UR-3338	255	+	2	34
11217	IV	13600846	13600904	58	G	53	255	+	IV	13600848	13600869	21UR-3338	255	+	2	35
11219	IV	13600846	13600913	67	G	3	255	+	IV	13600848	13600869	21UR-3338	255	+	2	44
11221	IV	13600846	13600914	68	G	1	255	+	IV	13600848	13600869	21UR-3338	255	+	2	45
11224	IV	13600849	13600869	20	A	5	255	+	IV	13600851	13600872	21UR-2046	255	+	2	-3
11226	IV	13600849	13600871	22	A	6	255	+	IV	13600851	13600872	21UR-2046	255	+	2	-1
11228	IV	13600849	13600872	23	A	1	255	+	IV	13600851	13600872	21UR-2046	255	+	2	0
11230	IV	13600849	13600874	25	A	3	255	+	IV	13600851	13600872	21UR-2046	255	+	2	2
11232	IV	13600849	13600881	32	A	6	255	+	IV	13600851	13600872	21UR-2046	255	+	2	9
11234	IV	13600849	13600890	41	A	8	255	+	IV	13600851	13600872	21UR-2046	255	+	2	18
11236	IV	13600849	13600904	55	A	3	255	+	IV	13600851	13600872	21UR-2046	255	+	2	32
11238	IV	13600849	13600912	63	A	5	255	+	IV	13600851	13600872	21UR-2046	255	+	2	40
11240	IV	13600849	13600913	64	A	5	255	+	IV	13600851	13600872	21UR-2046	255	+	2	41
11242	IV	13600849	13600919	70	A	1	255	+	IV	13600851	13600872	21UR-2046	255	+	2	47
11260	IV	13601636	13601671	35	A	97	255	+	IV	13601638	13601659	21UR-3398	255	+	2	12
11261	IV	13601636	13601672	36	A	7	255	+	IV	13601638	13601659	21UR-3398	255	+	2	13
11262	IV	13601636	13601674	38	A	5	255	+	IV	13601638	13601659	21UR-3398	255	+	2	15
11263	IV	13601636	13601675	39	A	5	255	+	IV	13601638	13601659	21UR-3398	255	+	2	16
11264	IV	13601636	13601682	46	A	11	255	+	IV	13601638	13601659	21UR-3398	255	+	2	23
11265	IV	13601636	13601683	47	A	11	255	+	IV	13601638	13601659	21UR-3398	255	+	2	24
11266	IV	13601636	13601684	48	A	2	255	+	IV	13601638	13601659	21UR-3398	255	+	2	25
11267	IV	13601636	13601693	57	A	6	255	+	IV	13601638	13601659	21UR-3398	255	+	2	34
11268	IV	13601636	13601694	58	A	2	255	+	IV	13601638	13601659	21UR-3398	255	+	2	35
11269	IV	13601636	13601695	59	A	1	255	+	IV	13601638	13601659	21UR-3398	255	+	2	36
11270	IV	13601636	13601696	60	A	3	255	+	IV	13601638	13601659	21UR-3398	255	+	2	37
11271	IV	13601636	13601703	67	A	41	255	+	IV	13601638	13601659	21UR-3398	255	+	2	44
11373	IV	13608797	13608824	27	G	6	255	+	IV	13608799	13608820	21UR-4428	255	+	2	4
11384	IV	13616714	13616749	35	A	4	255	+	IV	13616716	13616737	21UR-10266	255	+	2	12
11424	IV	13651751	13651781	30	A	2	255	+	IV	13651753	13651774	21UR-5486	255	+	2	7
11426	IV	13651754	13651775	21	A	8	255	+	IV	13651756	13651777	21UR-8546	255	+	2	-2
11441	IV	13693907	13693942	35	A	4	255	+	IV	13693909	13693930	21UR-7692	255	+	2	12
11483	IV	13707546	13707573	27	A	3	255	+	IV	13707548	13707569	21UR-5826	255	+	2	4
11486	IV	13707546	13707574	28	A	8	255	+	IV	13707548	13707569	21UR-5826	255	+	2	5
11489	IV	13707546	13707575	29	A	7	255	+	IV	13707548	13707569	21UR-5826	255	+	2	6
11497	IV	13711930	13711960	30	G	5	255	+	IV	13711932	13711953	21UR-5510	255	+	2	7
11499	IV	13713180	13713233	53	G	1	255	+	IV	13713182	13713203	21UR-4776	255	+	2	30
11521	IV	13731006	13731025	19	A	4	255	+	IV	13731008	13731029	21UR-8049	255	+	2	-4
11522	IV	13732430	13732460	30	A	4	255	+	IV	13732432	13732453	21UR-429	255	+	2	7
11526	IV	13744121	13744140	19	A	28	255	+	IV	13744123	13744144	21UR-5360	255	+	2	-4
11527	IV	13744121	13744142	21	A	3	255	+	IV	13744123	13744144	21UR-5360	255	+	2	-2
11528	IV	13744121	13744146	25	A	18	255	+	IV	13744123	13744144	21UR-5360	255	+	2	2
11529	IV	13744121	13744175	54	A	2	255	+	IV	13744123	13744144	21UR-5360	255	+	2	31
11530	IV	13744121	13744176	55	A	3	255	+	IV	13744123	13744144	21UR-5360	255	+	2	32
11531	IV	13744121	13744190	69	A	2	255	+	IV	13744123	13744144	21UR-5360	255	+	2	46
11545	IV	13754638	13754662	24	A	2	255	+	IV	13754640	13754661	21UR-337	255	+	2	1
11568	IV	13768610	13768635	25	A	2	255	+	IV	13768612	13768633	21UR-5145	255	+	2	2
11570	IV	13768610	13768636	26	A	6	255	+	IV	13768612	13768633	21UR-5145	255	+	2	3
11587	IV	13818024	13818049	25	A	4	255	+	IV	13818026	13818047	21UR-1949	255	+	2	2
11608	IV	13826307	13826332	25	A	6	255	+	IV	13826309	13826330	21UR-3098	255	+	2	2
11611	IV	13828445	13828473	28	A	5	255	+	IV	13828447	13828468	21UR-1810	255	+	2	5
11612	IV	13830695	13830720	25	A	1	255	+	IV	13830697	13830718	21UR-2220	255	+	2	2
11614	IV	13830695	13830753	58	A	2	255	+	IV	13830697	13830718	21UR-2220	255	+	2	35
11633	IV	13838456	13838485	29	A	6	255	+	IV	13838458	13838479	21UR-1433	255	+	2	6
11643	IV	13840061	13840099	38	A	8	255	+	IV	13840063	13840084	21UR-4538	255	+	2	15
11694	IV	13895715	13895734	19	G	4	255	+	IV	13895717	13895738	21UR-2748	255	+	2	-4
11697	IV	13897826	13897845	19	G	2	255	+	IV	13897828	13897849	21UR-14393	255	+	2	-4
11700	IV	13898804	13898836	32	A	2	255	+	IV	13898806	13898827	21UR-890	255	+	2	9
11702	IV	13900186	13900227	41	A	2	255	+	IV	13900188	13900209	21UR-1946	255	+	2	18
11707	IV	13901422	13901469	47	G	2	255	+	IV	13901424	13901445	21UR-7393	255	+	2	24
11711	IV	13907290	13907318	28	A	2	255	+	IV	13907292	13907313	21UR-1874	255	+	2	5
11713	IV	13907290	13907321	31	A	3	255	+	IV	13907292	13907313	21UR-1874	255	+	2	8
11715	IV	13907290	13907326	36	A	4	255	+	IV	13907292	13907313	21UR-1874	255	+	2	13
11716	IV	13908126	13908186	60	A	1	255	+	IV	13908128	13908149	21UR-6818	255	+	2	37
11720	IV	13911231	13911256	25	A	2	255	+	IV	13911233	13911254	21UR-9533	255	+	2	2
11722	IV	13912950	13912978	28	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	5
11724	IV	13912950	13912979	29	G	4	255	+	IV	13912952	13912973	21UR-2351	255	+	2	6
11726	IV	13912950	13912980	30	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	7
11728	IV	13912950	13912982	32	G	6	255	+	IV	13912952	13912973	21UR-2351	255	+	2	9
11730	IV	13912950	13912984	34	G	6	255	+	IV	13912952	13912973	21UR-2351	255	+	2	11
11732	IV	13912950	13912985	35	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	12
11734	IV	13912950	13912987	37	G	7	255	+	IV	13912952	13912973	21UR-2351	255	+	2	14
11736	IV	13912950	13912988	38	G	16	255	+	IV	13912952	13912973	21UR-2351	255	+	2	15
11738	IV	13912950	13912989	39	G	2	255	+	IV	13912952	13912973	21UR-2351	255	+	2	16
11740	IV	13912950	13912990	40	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	17
11770	IV	13941864	13941892	28	A	7	255	+	IV	13941866	13941887	21UR-4228	255	+	2	5
11780	IV	13950573	13950599	26	A	3	255	+	IV	13950575	13950596	21UR-447	255	+	2	3
11781	IV	13950573	13950601	28	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	5
11782	IV	13950573	13950604	31	A	7	255	+	IV	13950575	13950596	21UR-447	255	+	2	8
11783	IV	13950573	13950621	48	A	3	255	+	IV	13950575	13950596	21UR-447	255	+	2	25
11792	IV	13952282	13952304	22	G	3	255	+	IV	13952284	13952305	21UR-2917	255	+	2	-1
11797	IV	13953622	13953647	25	A	3	255	+	IV	13953624	13953645	21UR-1588	255	+	2	2
11802	IV	13954115	13954135	20	A	6	255	+	IV	13954117	13954138	21UR-1388	255	+	2	-3
11808	IV	13955013	13955041	28	A	3	255	+	IV	13955015	13955036	21UR-5012	255	+	2	5
11822	IV	13988368	13988395	27	A	3	255	+	IV	13988370	13988391	21UR-2034	255	+	2	4
11874	IV	14010187	14010224	37	A	3	255	+	IV	14010189	14010210	21UR-4562	255	+	2	14
11876	IV	14014376	14014403	27	G	3	255	+	IV	14014378	14014399	21UR-13723	255	+	2	4
11877	IV	14014891	14014916	25	A	9	255	+	IV	14014893	14014914	21UR-8258	255	+	2	2
11886	IV	14026876	14026906	30	A	1	255	+	IV	14026878	14026899	21UR-1175	255	+	2	7
11922	IV	14035198	14035227	29	A	4	255	+	IV	14035200	14035221	21UR-2841	255	+	2	6
11931	IV	14047172	14047199	27	A	7	255	+	IV	14047174	14047195	21UR-496	255	+	2	4
11933	IV	14047824	14047866	42	G	1	255	+	IV	14047826	14047847	21UR-15436	255	+	2	19
11938	IV	14053267	14053289	22	G	4	255	+	IV	14053269	14053290	21UR-975	255	+	2	-1
11939	IV	14053267	14053293	26	G	8	255	+	IV	14053269	14053290	21UR-975	255	+	2	3
11940	IV	14053267	14053294	27	G	12	255	+	IV	14053269	14053290	21UR-975	255	+	2	4
11941	IV	14053267	14053297	30	G	3	255	+	IV	14053269	14053290	21UR-975	255	+	2	7
11942	IV	14053267	14053302	35	G	4	255	+	IV	14053269	14053290	21UR-975	255	+	2	12
11943	IV	14053267	14053331	64	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	41
12004	IV	14104569	14104597	28	G	4	255	+	IV	14104571	14104592	21UR-6904	255	+	2	5
12006	IV	14104851	14104872	21	A	4	255	+	IV	14104853	14104874	21UR-6600	255	+	2	-2
12019	IV	14116859	14116886	27	G	5	255	+	IV	14116861	14116882	21UR-9362	255	+	2	4
12051	IV	14131820	14131846	26	A	7	255	+	IV	14131822	14131843	21UR-1324	255	+	2	3
12053	IV	14133034	14133064	30	A	2	255	+	IV	14133036	14133057	21UR-6409	255	+	2	7
12054	IV	14139731	14139753	22	A	3	255	+	IV	14139733	14139754	21UR-5185	255	+	2	-1
12057	IV	14139734	14139753	19	A	5	255	+	IV	14139736	14139757	21UR-11424	255	+	2	-4
12059	IV	14139734	14139754	20	A	4	255	+	IV	14139736	14139757	21UR-11424	255	+	2	-3
12063	IV	14168977	14169006	29	G	3	255	+	IV	14168979	14169000	21UR-3014	255	+	2	6
12068	IV	14176884	14176942	58	G	1	255	+	IV	14176886	14176907	21UR-3228	255	+	2	35
12072	IV	14179280	14179301	21	A	6	255	+	IV	14179282	14179303	21UR-4108	255	+	2	-2
12074	IV	14179280	14179311	31	A	12	255	+	IV	14179282	14179303	21UR-4108	255	+	2	8
12076	IV	14179280	14179341	61	A	2	255	+	IV	14179282	14179303	21UR-4108	255	+	2	38
12084	IV	14181353	14181387	34	A	4	255	+	IV	14181355	14181376	21UR-172	255	+	2	11
12086	IV	14181353	14181406	53	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	30
12088	IV	14181353	14181408	55	A	2	255	+	IV	14181355	14181376	21UR-172	255	+	2	32
12107	IV	14202376	14202403	27	A	2	255	+	IV	14202378	14202399	21UR-6845	255	+	2	4
12109	IV	14202377	14202405	28	A	6	255	+	IV	14202379	14202400	21UR-6019	255	+	2	5
12112	IV	14202377	14202407	30	A	4	255	+	IV	14202379	14202400	21UR-6019	255	+	2	7
12115	IV	14202795	14202819	24	A	5	255	+	IV	14202797	14202818	21UR-5665	255	+	2	1
12128	IV	14228589	14228613	24	A	14	255	+	IV	14228591	14228612	21UR-4625	255	+	2	1
12130	IV	14228589	14228617	28	A	5	255	+	IV	14228591	14228612	21UR-4625	255	+	2	5
12132	IV	14233846	14233873	27	A	2	255	+	IV	14233848	14233869	21UR-6094	255	+	2	4
12135	IV	14241875	14241926	51	A	1	255	+	IV	14241877	14241898	21UR-1577	255	+	2	28
12151	IV	14254785	14254808	23	A	4	255	+	IV	14254787	14254808	21UR-3757	255	+	2	0
12154	IV	14259185	14259231	46	A	2	255	+	IV	14259187	14259208	21UR-3020	255	+	2	23
12156	IV	14259683	14259723	40	G	3	255	+	IV	14259685	14259706	21UR-2907	255	+	2	17
12161	IV	14265309	14265359	50	A	5	255	+	IV	14265311	14265332	21UR-518	255	+	2	27
12166	IV	14265717	14265742	25	A	8	255	+	IV	14265719	14265740	21UR-102	255	+	2	2
12173	IV	14266257	14266278	21	G	10	255	+	IV	14266259	14266280	21UR-15686	255	+	2	-2
12176	IV	14266257	14266283	26	G	4	255	+	IV	14266259	14266280	21UR-15686	255	+	2	3
12179	IV	14266257	14266288	31	G	1	255	+	IV	14266259	14266280	21UR-15686	255	+	2	8
12182	IV	14266257	14266292	35	G	1	255	+	IV	14266259	14266280	21UR-15686	255	+	2	12
12185	IV	14266257	14266302	45	G	2	255	+	IV	14266259	14266280	21UR-15686	255	+	2	22
12188	IV	14266257	14266303	46	G	3	255	+	IV	14266259	14266280	21UR-15686	255	+	2	23
12192	IV	14274090	14274134	44	A	7	255	+	IV	14274092	14274113	21UR-2163	255	+	2	21
12198	IV	14275330	14275371	41	A	9	255	+	IV	14275332	14275353	21UR-9939	255	+	2	18
12202	IV	14280815	14280842	27	A	2	255	+	IV	14280817	14280838	21UR-2496	255	+	2	4
12204	IV	14280815	14280848	33	A	6	255	+	IV	14280817	14280838	21UR-2496	255	+	2	10
12209	IV	14280818	14280836	18	A	2	255	+	IV	14280820	14280841	21UR-7231	255	+	2	-5
12220	IV	14288224	14288266	42	A	3	255	+	IV	14288226	14288247	21UR-4477	255	+	2	19
12228	IV	14291199	14291224	25	G	3	255	+	IV	14291201	14291222	21UR-2026	255	+	2	2
12229	IV	14291200	14291239	39	G	1	255	+	IV	14291202	14291223	21UR-3964	255	+	2	16
12236	IV	14291203	14291223	20	A	3	255	+	IV	14291205	14291226	21UR-13273	255	+	2	-3
12238	IV	14294282	14294318	36	G	1	255	+	IV	14294284	14294305	21UR-2819	255	+	2	13
12246	IV	14301786	14301806	20	A	3	255	+	IV	14301788	14301809	21UR-3730	255	+	2	-3
12247	IV	14301786	14301813	27	A	8	255	+	IV	14301788	14301809	21UR-3730	255	+	2	4
12250	IV	14302826	14302874	48	A	12	255	+	IV	14302828	14302849	21UR-3742	255	+	2	25
12280	IV	14321132	14321159	27	A	3	255	+	IV	14321134	14321155	21UR-1611	255	+	2	4
12283	IV	14321649	14321677	28	A	5	255	+	IV	14321651	14321672	21UR-2662	255	+	2	5
12290	IV	14338844	14338875	31	A	3	255	+	IV	14338846	14338867	21UR-4467	255	+	2	8
12296	IV	14344295	14344324	29	G	3	255	+	IV	14344297	14344318	21UR-1377	255	+	2	6
12297	IV	14350838	14350866	28	A	2	255	+	IV	14350840	14350861	21UR-2926	255	+	2	5
12308	IV	14360283	14360329	46	A	1	255	+	IV	14360285	14360306	21UR-11280	255	+	2	23
12314	IV	14364751	14364791	40	A	11	255	+	IV	14364753	14364774	21UR-4790	255	+	2	17
12319	IV	14372447	14372467	20	A	4	255	+	IV	14372449	14372470	21UR-592	255	+	2	-3
12323	IV	14376524	14376582	58	A	6	255	+	IV	14376526	14376547	21UR-3042	255	+	2	35
12327	IV	14380704	14380729	25	A	2	255	+	IV	14380706	14380727	21UR-7395	255	+	2	2
12338	IV	14401106	14401135	29	G	2	255	+	IV	14401108	14401129	21UR-2479	255	+	2	6
12340	IV	14401106	14401139	33	G	3	255	+	IV	14401108	14401129	21UR-2479	255	+	2	10
12344	IV	14403683	14403711	28	A	5	255	+	IV	14403685	14403706	21UR-9	255	+	2	5
12365	IV	14412198	14412225	27	A	5	255	+	IV	14412200	14412221	21UR-3236	255	+	2	4
12375	IV	14424495	14424537	42	G	2	255	+	IV	14424497	14424518	21UR-1898	255	+	2	19
12383	IV	14432123	14432152	29	A	5	255	+	IV	14432125	14432146	21UR-709	255	+	2	6
12384	IV	14432123	14432174	51	A	1	255	+	IV	14432125	14432146	21UR-709	255	+	2	28
12391	IV	14433963	14433998	35	A	2	255	+	IV	14433965	14433986	21UR-9842	255	+	2	12
12400	IV	14440514	14440555	41	A	1	255	+	IV	14440516	14440537	21UR-4245	255	+	2	18
12427	IV	14457179	14457216	37	A	1	255	+	IV	14457181	14457202	21UR-7680	255	+	2	14
12443	IV	14470639	14470673	34	A	7	255	+	IV	14470641	14470662	21UR-3971	255	+	2	11
12459	IV	14474662	14474704	42	A	1	255	+	IV	14474664	14474685	21UR-10053	255	+	2	19
12493	IV	14486992	14487010	18	A	1	255	+	IV	14486994	14487015	21UR-9150	255	+	2	-5
12499	IV	14489335	14489357	22	G	4	255	+	IV	14489337	14489358	21UR-5000	255	+	2	-1
12502	IV	14489335	14489359	24	G	2	255	+	IV	14489337	14489358	21UR-5000	255	+	2	1
12505	IV	14489335	14489364	29	G	3	255	+	IV	14489337	14489358	21UR-5000	255	+	2	6
12519	IV	14491465	14491506	41	A	8	255	+	IV	14491467	14491488	21UR-6950	255	+	2	18
12529	IV	14494639	14494661	22	G	7	255	+	IV	14494641	14494662	21UR-4748	255	+	2	-1
12530	IV	14494639	14494665	26	G	4	255	+	IV	14494641	14494662	21UR-4748	255	+	2	3
12531	IV	14494639	14494681	42	G	8	255	+	IV	14494641	14494662	21UR-4748	255	+	2	19
12536	IV	14495455	14495477	22	A	3	255	+	IV	14495457	14495478	21UR-1793	255	+	2	-1
12537	IV	14495455	14495485	30	A	12	255	+	IV	14495457	14495478	21UR-1793	255	+	2	7
12541	IV	14495693	14495722	29	G	1	255	+	IV	14495695	14495716	21UR-4819	255	+	2	6
12542	IV	14495693	14495724	31	G	3	255	+	IV	14495695	14495716	21UR-4819	255	+	2	8
12543	IV	14495693	14495735	42	G	1	255	+	IV	14495695	14495716	21UR-4819	255	+	2	19
12550	IV	14495916	14495957	41	A	4	255	+	IV	14495918	14495939	21UR-5227	255	+	2	18
12565	IV	14499251	14499302	51	A	3	255	+	IV	14499253	14499274	21UR-1668	255	+	2	28
12566	IV	14499251	14499308	57	A	5	255	+	IV	14499253	14499274	21UR-1668	255	+	2	34
12574	IV	14503474	14503502	28	G	8	255	+	IV	14503476	14503497	21UR-7487	255	+	2	5
12576	IV	14503603	14503621	18	A	3	255	+	IV	14503605	14503626	21UR-3942	255	+	2	-5
12577	IV	14503603	14503635	32	A	8	255	+	IV	14503605	14503626	21UR-3942	255	+	2	9
12601	IV	14529772	14529810	38	A	2	255	+	IV	14529774	14529795	21UR-10230	255	+	2	15
12625	IV	14558368	14558400	32	G	5	255	+	IV	14558370	14558391	21UR-1200	255	+	2	9
12626	IV	14559924	14559950	26	G	3	255	+	IV	14559926	14559947	21UR-1944	255	+	2	3
12629	IV	14559924	14559952	28	G	24	255	+	IV	14559926	14559947	21UR-1944	255	+	2	5
12636	IV	14559929	14559952	23	G	2	255	+	IV	14559931	14559952	21UR-13712	255	+	2	0
12642	IV	14563742	14563770	28	A	5	255	+	IV	14563744	14563765	21UR-1233	255	+	2	5
12644	IV	14563742	14563771	29	A	9	255	+	IV	14563744	14563765	21UR-1233	255	+	2	6
12650	IV	14567611	14567642	31	A	1	255	+	IV	14567613	14567634	21UR-4967	255	+	2	8
12652	IV	14567611	14567646	35	A	3	255	+	IV	14567613	14567634	21UR-4967	255	+	2	12
12654	IV	14567837	14567865	28	A	2	255	+	IV	14567839	14567860	21UR-414	255	+	2	5
12655	IV	14568957	14568991	34	A	4	255	+	IV	14568959	14568980	21UR-4986	255	+	2	11
12659	IV	14570243	14570289	46	A	1	255	+	IV	14570245	14570266	21UR-8664	255	+	2	23
12661	IV	14571045	14571074	29	A	1	255	+	IV	14571047	14571068	21UR-1155	255	+	2	6
12664	IV	14572571	14572593	22	A	5	255	+	IV	14572573	14572594	21UR-1943	255	+	2	-1
12681	IV	14583795	14583832	37	A	4	255	+	IV	14583797	14583818	21UR-5492	255	+	2	14
12682	IV	14583795	14583843	48	A	6	255	+	IV	14583797	14583818	21UR-5492	255	+	2	25
12699	IV	14594826	14594845	19	A	5	255	+	IV	14594828	14594849	21UR-865	255	+	2	-4
12701	IV	14594826	14594846	20	A	1	255	+	IV	14594828	14594849	21UR-865	255	+	2	-3
12703	IV	14594826	14594856	30	A	3	255	+	IV	14594828	14594849	21UR-865	255	+	2	7
12714	IV	14599209	14599235	26	G	6	255	+	IV	14599211	14599232	21UR-12688	255	+	2	3
12716	IV	14600045	14600081	36	A	1	255	+	IV	14600047	14600068	21UR-2475	255	+	2	13
12719	IV	14600193	14600243	50	A	3	255	+	IV	14600195	14600216	21UR-6171	255	+	2	27
12720	IV	14602635	14602661	26	A	7	255	+	IV	14602637	14602658	21UR-1690	255	+	2	3
12721	IV	14602635	14602663	28	A	8	255	+	IV	14602637	14602658	21UR-1690	255	+	2	5
12722	IV	14602635	14602666	31	A	3	255	+	IV	14602637	14602658	21UR-1690	255	+	2	8
12723	IV	14602635	14602669	34	A	1	255	+	IV	14602637	14602658	21UR-1690	255	+	2	11
12726	IV	14603823	14603850	27	A	8	255	+	IV	14603825	14603846	21UR-5767	255	+	2	4
12729	IV	14607314	14607344	30	G	4	255	+	IV	14607316	14607337	21UR-1087	255	+	2	7
12733	IV	14610751	14610790	39	A	4	255	+	IV	14610753	14610774	21UR-1880	255	+	2	16
12762	IV	14637012	14637072	60	A	1	255	+	IV	14637014	14637035	21UR-5516	255	+	2	37
12764	IV	14640087	14640113	26	A	6	255	+	IV	14640089	14640110	21UR-864	255	+	2	3
12765	IV	14640087	14640116	29	A	2	255	+	IV	14640089	14640110	21UR-864	255	+	2	6
12766	IV	14640087	14640117	30	A	2	255	+	IV	14640089	14640110	21UR-864	255	+	2	7
12767	IV	14640087	14640133	46	A	2	255	+	IV	14640089	14640110	21UR-864	255	+	2	23
12768	IV	14640087	14640134	47	A	1	255	+	IV	14640089	14640110	21UR-864	255	+	2	24
12769	IV	14640087	14640135	48	A	3	255	+	IV	14640089	14640110	21UR-864	255	+	2	25
12774	IV	14644855	14644900	45	A	7	255	+	IV	14644857	14644878	21UR-845	255	+	2	22
12775	IV	14644855	14644902	47	A	1	255	+	IV	14644857	14644878	21UR-845	255	+	2	24
12776	IV	14644855	14644903	48	A	1	255	+	IV	14644857	14644878	21UR-845	255	+	2	25
12777	IV	14644855	14644906	51	A	1	255	+	IV	14644857	14644878	21UR-845	255	+	2	28
12779	IV	14645091	14645120	29	A	6	255	+	IV	14645093	14645114	21UR-2594	255	+	2	6
12815	IV	14669636	14669668	32	A	1	255	+	IV	14669638	14669659	21UR-554	255	+	2	9
12826	IV	14680236	14680261	25	A	3	255	+	IV	14680238	14680259	21UR-11326	255	+	2	2
12831	IV	14681081	14681101	20	A	10	255	+	IV	14681083	14681104	21UR-234	255	+	2	-3
12872	IV	14702883	14702909	26	G	14	255	+	IV	14702885	14702906	21UR-5753	255	+	2	3
12878	IV	14713079	14713131	52	A	2	255	+	IV	14713081	14713102	21UR-2123	255	+	2	29
12880	IV	14713079	14713134	55	A	8	255	+	IV	14713081	14713102	21UR-2123	255	+	2	32
12882	IV	14713079	14713135	56	A	5	255	+	IV	14713081	14713102	21UR-2123	255	+	2	33
12884	IV	14713079	14713137	58	A	4	255	+	IV	14713081	14713102	21UR-2123	255	+	2	35
12886	IV	14713079	14713143	64	A	2	255	+	IV	14713081	14713102	21UR-2123	255	+	2	41
12896	IV	14717109	14717146	37	A	2	255	+	IV	14717111	14717132	21UR-1105	255	+	2	14
12903	IV	14721501	14721545	44	G	4	255	+	IV	14721503	14721524	21UR-13526	255	+	2	21
12914	IV	14731926	14731949	23	A	2	255	+	IV	14731928	14731949	21UR-4079	255	+	2	0
12915	IV	14731926	14731950	24	A	9	255	+	IV	14731928	14731949	21UR-4079	255	+	2	1
12916	IV	14731926	14731973	47	A	4	255	+	IV	14731928	14731949	21UR-4079	255	+	2	24
12917	IV	14733231	14733259	28	A	3	255	+	IV	14733233	14733254	21UR-3503	255	+	2	5
12921	IV	14738233	14738259	26	G	5	255	+	IV	14738235	14738256	21UR-11219	255	+	2	3
12923	IV	14741435	14741460	25	A	3	255	+	IV	14741437	14741458	21UR-1697	255	+	2	2
12928	IV	14745189	14745207	18	A	2	255	+	IV	14745191	14745212	21UR-826	255	+	2	-5
12944	IV	14748617	14748651	34	A	5	255	+	IV	14748619	14748640	21UR-3702	255	+	2	11
12945	IV	14748617	14748655	38	A	4	255	+	IV	14748619	14748640	21UR-3702	255	+	2	15
13049	IV	14806405	14806430	25	G	4	255	+	IV	14806407	14806428	21UR-2757	255	+	2	2
13062	IV	14816657	14816683	26	A	2	255	+	IV	14816659	14816680	21UR-87	255	+	2	3
13064	IV	14816657	14816689	32	A	1	255	+	IV	14816659	14816680	21UR-87	255	+	2	9
13071	IV	14817793	14817829	36	G	4	255	+	IV	14817795	14817816	21UR-4823	255	+	2	13
13073	IV	14820136	14820157	21	G	3	255	+	IV	14820138	14820159	21UR-6037	255	+	2	-2
13077	IV	14829426	14829466	40	A	2	255	+	IV	14829428	14829449	21UR-6425	255	+	2	17
13078	IV	14830410	14830430	20	A	2	255	+	IV	14830412	14830433	21UR-4146	255	+	2	-3
