V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
50926	IV	13828639	13828689	50	G	1	255	+	IV	13828641	13828662	21UR-4951	255	+	2	27
50935	IV	13830695	13830724	29	A	2	255	+	IV	13830697	13830718	21UR-2220	255	+	2	6
50937	IV	13830695	13830725	30	A	3	255	+	IV	13830697	13830718	21UR-2220	255	+	2	7
50939	IV	13830695	13830734	39	A	1	255	+	IV	13830697	13830718	21UR-2220	255	+	2	16
50961	IV	13838456	13838475	19	A	1	255	+	IV	13838458	13838479	21UR-1433	255	+	2	-4
50968	IV	13840061	13840097	36	A	1	255	+	IV	13840063	13840084	21UR-4538	255	+	2	13
50969	IV	13840061	13840108	47	A	1	255	+	IV	13840063	13840084	21UR-4538	255	+	2	24
50976	IV	13858384	13858414	30	G	1	255	+	IV	13858386	13858407	21UR-1467	255	+	2	7
51029	IV	13885460	13885490	30	A	1	255	+	IV	13885462	13885483	21UR-6204	255	+	2	7
51034	IV	13893990	13894022	32	A	1	255	+	IV	13893992	13894013	21UR-4166	255	+	2	9
51036	IV	13894747	13894768	21	A	2	255	+	IV	13894749	13894770	21UR-3588	255	+	2	-2
51038	IV	13894747	13894769	22	A	1	255	+	IV	13894749	13894770	21UR-3588	255	+	2	-1
51040	IV	13894747	13894777	30	A	1	255	+	IV	13894749	13894770	21UR-3588	255	+	2	7
51042	IV	13894747	13894783	36	A	1	255	+	IV	13894749	13894770	21UR-3588	255	+	2	13
51044	IV	13894747	13894791	44	A	5	255	+	IV	13894749	13894770	21UR-3588	255	+	2	21
51046	IV	13894747	13894794	47	A	1	255	+	IV	13894749	13894770	21UR-3588	255	+	2	24
51058	IV	13895712	13895754	42	A	1	255	+	IV	13895714	13895735	21UR-2352	255	+	2	19
51063	IV	13898669	13898691	22	G	1	255	+	IV	13898671	13898692	21UR-5446	255	+	2	-1
51064	IV	13898804	13898828	24	A	8	255	+	IV	13898806	13898827	21UR-890	255	+	2	1
51078	IV	13900186	13900225	39	A	1	255	+	IV	13900188	13900209	21UR-1946	255	+	2	16
51079	IV	13900668	13900696	28	A	2	255	+	IV	13900670	13900691	21UR-5559	255	+	2	5
51080	IV	13900971	13900992	21	A	1	255	+	IV	13900973	13900994	21UR-1719	255	+	2	-2
51082	IV	13901422	13901441	19	G	1	255	+	IV	13901424	13901445	21UR-7393	255	+	2	-4
51089	IV	13906385	13906403	18	A	2	255	+	IV	13906387	13906408	21UR-2944	255	+	2	-5
51094	IV	13906385	13906408	23	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	0
51099	IV	13906385	13906420	35	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	12
51104	IV	13906385	13906421	36	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	13
51109	IV	13906385	13906445	60	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	37
51114	IV	13906385	13906447	62	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	39
51124	IV	13907290	13907309	19	A	1	255	+	IV	13907292	13907313	21UR-1874	255	+	2	-4
51125	IV	13908126	13908146	20	A	1	255	+	IV	13908128	13908149	21UR-6818	255	+	2	-3
51126	IV	13908126	13908149	23	A	2	255	+	IV	13908128	13908149	21UR-6818	255	+	2	0
51127	IV	13908126	13908159	33	A	1	255	+	IV	13908128	13908149	21UR-6818	255	+	2	10
51138	IV	13911553	13911574	21	G	2	255	+	IV	13911555	13911576	21UR-4180	255	+	2	-2
51140	IV	13912950	13912971	21	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	-2
51142	IV	13912950	13912973	23	G	2	255	+	IV	13912952	13912973	21UR-2351	255	+	2	0
51144	IV	13912950	13912977	27	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	4
51146	IV	13912950	13912978	28	G	2	255	+	IV	13912952	13912973	21UR-2351	255	+	2	5
51148	IV	13912950	13912982	32	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	9
51150	IV	13912950	13912984	34	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	11
51152	IV	13912950	13912987	37	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	14
51154	IV	13912950	13912988	38	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	15
51203	IV	13928650	13928677	27	A	1	255	+	IV	13928652	13928673	21UR-590	255	+	2	4
51205	IV	13928650	13928685	35	A	1	255	+	IV	13928652	13928673	21UR-590	255	+	2	12
51207	IV	13929031	13929053	22	A	1	255	+	IV	13929033	13929054	21UR-2641	255	+	2	-1
51209	IV	13929031	13929057	26	A	2	255	+	IV	13929033	13929054	21UR-2641	255	+	2	3
51219	IV	13941864	13941897	33	A	1	255	+	IV	13941866	13941887	21UR-4228	255	+	2	10
51222	IV	13945665	13945688	23	A	1	255	+	IV	13945667	13945688	21UR-823	255	+	2	0
51230	IV	13946064	13946085	21	A	1	255	+	IV	13946066	13946087	21UR-2698	255	+	2	-2
51232	IV	13946064	13946094	30	A	2	255	+	IV	13946066	13946087	21UR-2698	255	+	2	7
51234	IV	13946064	13946107	43	A	1	255	+	IV	13946066	13946087	21UR-2698	255	+	2	20
51236	IV	13946208	13946249	41	A	1	255	+	IV	13946210	13946231	21UR-3129	255	+	2	18
51240	IV	13946710	13946745	35	A	1	255	+	IV	13946712	13946733	21UR-12643	255	+	2	12
51252	IV	13950573	13950600	27	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	4
51253	IV	13950573	13950603	30	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	7
51254	IV	13950573	13950604	31	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	8
51257	IV	13952282	13952307	25	G	3	255	+	IV	13952284	13952305	21UR-2917	255	+	2	2
51259	IV	13952282	13952308	26	G	4	255	+	IV	13952284	13952305	21UR-2917	255	+	2	3
51261	IV	13953062	13953111	49	A	2	255	+	IV	13953064	13953085	21UR-939	255	+	2	26
51262	IV	13953622	13953649	27	A	1	255	+	IV	13953624	13953645	21UR-1588	255	+	2	4
51264	IV	13954112	13954132	20	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	-3
51268	IV	13954112	13954133	21	A	9	255	+	IV	13954114	13954135	21UR-5105	255	+	2	-2
51272	IV	13954112	13954134	22	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	-1
51276	IV	13954112	13954137	25	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	2
51280	IV	13954112	13954140	28	A	18	255	+	IV	13954114	13954135	21UR-5105	255	+	2	5
51284	IV	13954112	13954143	31	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	8
51288	IV	13954112	13954144	32	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	9
51292	IV	13954112	13954145	33	A	2	255	+	IV	13954114	13954135	21UR-5105	255	+	2	10
51296	IV	13954112	13954148	36	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	13
51300	IV	13954112	13954149	37	A	29	255	+	IV	13954114	13954135	21UR-5105	255	+	2	14
51304	IV	13954112	13954163	51	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	28
51308	IV	13954112	13954165	53	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	30
51314	IV	13954115	13954149	34	A	1	255	+	IV	13954117	13954138	21UR-1388	255	+	2	11
51315	IV	13954268	13954292	24	A	4	255	+	IV	13954270	13954291	21UR-2554	255	+	2	1
51317	IV	13954268	13954294	26	A	1	255	+	IV	13954270	13954291	21UR-2554	255	+	2	3
51319	IV	13954268	13954295	27	A	3	255	+	IV	13954270	13954291	21UR-2554	255	+	2	4
51322	IV	13954652	13954676	24	A	1	255	+	IV	13954654	13954675	21UR-1472	255	+	2	1
51324	IV	13954652	13954679	27	A	2	255	+	IV	13954654	13954675	21UR-1472	255	+	2	4
51335	IV	13955013	13955039	26	A	3	255	+	IV	13955015	13955036	21UR-5012	255	+	2	3
51374	IV	13988368	13988399	31	A	1	255	+	IV	13988370	13988391	21UR-2034	255	+	2	8
51377	IV	13989624	13989645	21	A	1	255	+	IV	13989626	13989647	21UR-1342	255	+	2	-2
51379	IV	13989624	13989648	24	A	18	255	+	IV	13989626	13989647	21UR-1342	255	+	2	1
51381	IV	13989624	13989649	25	A	7	255	+	IV	13989626	13989647	21UR-1342	255	+	2	2
51383	IV	13989624	13989653	29	A	2	255	+	IV	13989626	13989647	21UR-1342	255	+	2	6
51386	IV	13990992	13991022	30	A	1	255	+	IV	13990994	13991015	21UR-2741	255	+	2	7
51389	IV	13991528	13991552	24	A	1	255	+	IV	13991530	13991551	21UR-637	255	+	2	1
51392	IV	13991528	13991560	32	A	5	255	+	IV	13991530	13991551	21UR-637	255	+	2	9
51394	IV	13992253	13992283	30	A	1	255	+	IV	13992255	13992276	21UR-1612	255	+	2	7
51435	IV	13993790	13993809	19	A	1	255	+	IV	13993792	13993813	21UR-4882	255	+	2	-4
51437	IV	13993790	13993810	20	A	1	255	+	IV	13993792	13993813	21UR-4882	255	+	2	-3
51439	IV	13993790	13993816	26	A	2	255	+	IV	13993792	13993813	21UR-4882	255	+	2	3
51441	IV	13993790	13993817	27	A	3	255	+	IV	13993792	13993813	21UR-4882	255	+	2	4
51443	IV	13993790	13993820	30	A	2	255	+	IV	13993792	13993813	21UR-4882	255	+	2	7
51445	IV	13993790	13993821	31	A	3	255	+	IV	13993792	13993813	21UR-4882	255	+	2	8
51447	IV	13993790	13993823	33	A	1	255	+	IV	13993792	13993813	21UR-4882	255	+	2	10
51448	IV	13993793	13993816	23	G	1	255	+	IV	13993795	13993816	21UR-10543	255	+	2	0
51461	IV	14000995	14001016	21	A	1	255	+	IV	14000997	14001018	21UR-7301	255	+	2	-2
51462	IV	14000995	14001030	35	A	1	255	+	IV	14000997	14001018	21UR-7301	255	+	2	12
51474	IV	14008038	14008060	22	A	1	255	+	IV	14008040	14008061	21UR-3431	255	+	2	-1
51475	IV	14008038	14008061	23	A	1	255	+	IV	14008040	14008061	21UR-3431	255	+	2	0
51476	IV	14008038	14008085	47	A	1	255	+	IV	14008040	14008061	21UR-3431	255	+	2	24
51477	IV	14008038	14008089	51	A	1	255	+	IV	14008040	14008061	21UR-3431	255	+	2	28
51480	IV	14008787	14008805	18	A	2	255	+	IV	14008789	14008810	21UR-4354	255	+	2	-5
51486	IV	14008881	14008900	19	A	2	255	+	IV	14008883	14008904	21UR-2949	255	+	2	-4
51488	IV	14008881	14008902	21	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	-2
51490	IV	14008881	14008908	27	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	4
51492	IV	14008881	14008910	29	A	5	255	+	IV	14008883	14008904	21UR-2949	255	+	2	6
51494	IV	14008881	14008911	30	A	4	255	+	IV	14008883	14008904	21UR-2949	255	+	2	7
51496	IV	14008881	14008913	32	A	2	255	+	IV	14008883	14008904	21UR-2949	255	+	2	9
51498	IV	14008881	14008922	41	A	2	255	+	IV	14008883	14008904	21UR-2949	255	+	2	18
51500	IV	14008881	14008923	42	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	19
51502	IV	14008881	14008930	49	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	26
51504	IV	14008881	14008931	50	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	27
51542	IV	14011648	14011677	29	A	2	255	+	IV	14011650	14011671	21UR-2203	255	+	2	6
51543	IV	14014891	14014916	25	A	12	255	+	IV	14014893	14014914	21UR-8258	255	+	2	2
51544	IV	14014891	14014919	28	A	6	255	+	IV	14014893	14014914	21UR-8258	255	+	2	5
51545	IV	14014891	14014922	31	A	1	255	+	IV	14014893	14014914	21UR-8258	255	+	2	8
51579	IV	14024903	14024945	42	A	2	255	+	IV	14024905	14024926	21UR-4789	255	+	2	19
51581	IV	14026876	14026900	24	A	1	255	+	IV	14026878	14026899	21UR-1175	255	+	2	1
51625	IV	14035198	14035218	20	A	1	255	+	IV	14035200	14035221	21UR-2841	255	+	2	-3
51647	IV	14047274	14047301	27	G	2	255	+	IV	14047276	14047297	21UR-436	255	+	2	4
51652	IV	14049716	14049747	31	A	1	255	+	IV	14049718	14049739	21UR-796	255	+	2	8
