V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
10334	IV	13728253	13728274	21	A	2	255	+	IV	13728255	13728276	21UR-5733	255	+	2	-2
10336	IV	13728253	13728276	23	A	2	255	+	IV	13728255	13728276	21UR-5733	255	+	2	0
10338	IV	13728253	13728281	28	A	2	255	+	IV	13728255	13728276	21UR-5733	255	+	2	5
10340	IV	13728253	13728282	29	A	3	255	+	IV	13728255	13728276	21UR-5733	255	+	2	6
10344	IV	13731160	13731189	29	G	1	255	+	IV	13731162	13731183	21UR-9104	255	+	2	6
10345	IV	13744121	13744139	18	A	1	255	+	IV	13744123	13744144	21UR-5360	255	+	2	-5
10354	IV	13748123	13748149	26	G	1	255	+	IV	13748125	13748146	21UR-574	255	+	2	3
10356	IV	13748123	13748151	28	G	1	255	+	IV	13748125	13748146	21UR-574	255	+	2	5
10358	IV	13748123	13748152	29	G	3	255	+	IV	13748125	13748146	21UR-574	255	+	2	6
10367	IV	13757754	13757777	23	A	3	255	+	IV	13757756	13757777	21UR-1129	255	+	2	0
10370	IV	13757754	13757789	35	A	2	255	+	IV	13757756	13757777	21UR-1129	255	+	2	12
10383	IV	13759088	13759110	22	G	2	255	+	IV	13759090	13759111	21UR-4392	255	+	2	-1
10386	IV	13759088	13759114	26	G	3	255	+	IV	13759090	13759111	21UR-4392	255	+	2	3
10387	IV	13759236	13759257	21	A	2	255	+	IV	13759238	13759259	21UR-5244	255	+	2	-2
10393	IV	13761156	13761179	23	A	2	255	+	IV	13761158	13761179	21UR-236	255	+	2	0
10415	IV	13800619	13800641	22	G	2	255	+	IV	13800621	13800642	21UR-12585	255	+	2	-1
10428	IV	13805551	13805597	46	A	2	255	+	IV	13805553	13805574	21UR-4912	255	+	2	23
10432	IV	13809766	13809795	29	A	1	255	+	IV	13809768	13809789	21UR-2242	255	+	2	6
10433	IV	13812521	13812548	27	A	1	255	+	IV	13812523	13812544	21UR-3357	255	+	2	4
10435	IV	13812521	13812551	30	A	1	255	+	IV	13812523	13812544	21UR-3357	255	+	2	7
10437	IV	13818024	13818045	21	A	2	255	+	IV	13818026	13818047	21UR-1949	255	+	2	-2
10439	IV	13818024	13818048	24	A	2	255	+	IV	13818026	13818047	21UR-1949	255	+	2	1
10441	IV	13818365	13818396	31	A	4	255	+	IV	13818367	13818388	21UR-1608	255	+	2	8
10444	IV	13819063	13819087	24	A	3	255	+	IV	13819065	13819086	21UR-4680	255	+	2	1
10446	IV	13819063	13819088	25	A	6	255	+	IV	13819065	13819086	21UR-4680	255	+	2	2
10461	IV	13820366	13820394	28	A	6	255	+	IV	13820368	13820389	21UR-3377	255	+	2	5
10462	IV	13820589	13820609	20	G	1	255	+	IV	13820591	13820612	21UR-3006	255	+	2	-3
10463	IV	13820589	13820612	23	G	1	255	+	IV	13820591	13820612	21UR-3006	255	+	2	0
10469	IV	13821315	13821334	19	A	1	255	+	IV	13821317	13821338	21UR-7799	255	+	2	-4
10471	IV	13821315	13821339	24	A	5	255	+	IV	13821317	13821338	21UR-7799	255	+	2	1
10473	IV	13821315	13821343	28	A	3	255	+	IV	13821317	13821338	21UR-7799	255	+	2	5
10476	IV	13823867	13823902	35	A	1	255	+	IV	13823869	13823890	21UR-2106	255	+	2	12
10480	IV	13825478	13825508	30	A	1	255	+	IV	13825480	13825501	21UR-7512	255	+	2	7
10484	IV	13825770	13825792	22	A	1	255	+	IV	13825772	13825793	21UR-2307	255	+	2	-1
10486	IV	13825770	13825793	23	A	4	255	+	IV	13825772	13825793	21UR-2307	255	+	2	0
10488	IV	13825770	13825797	27	A	1	255	+	IV	13825772	13825793	21UR-2307	255	+	2	4
10489	IV	13825894	13825922	28	A	1	255	+	IV	13825896	13825917	21UR-5703	255	+	2	5
10490	IV	13826307	13826332	25	A	1	255	+	IV	13826309	13826330	21UR-3098	255	+	2	2
10491	IV	13830695	13830725	30	A	8	255	+	IV	13830697	13830718	21UR-2220	255	+	2	7
10537	IV	13894747	13894777	30	A	1	255	+	IV	13894749	13894770	21UR-3588	255	+	2	7
10539	IV	13894747	13894779	32	A	3	255	+	IV	13894749	13894770	21UR-3588	255	+	2	9
10555	IV	13895712	13895736	24	A	2	255	+	IV	13895714	13895735	21UR-2352	255	+	2	1
10561	IV	13897666	13897690	24	A	1	255	+	IV	13897668	13897689	21UR-547	255	+	2	1
10562	IV	13898804	13898828	24	A	1	255	+	IV	13898806	13898827	21UR-890	255	+	2	1
10564	IV	13898804	13898831	27	A	1	255	+	IV	13898806	13898827	21UR-890	255	+	2	4
10570	IV	13900186	13900214	28	A	3	255	+	IV	13900188	13900209	21UR-1946	255	+	2	5
10571	IV	13900186	13900215	29	A	1	255	+	IV	13900188	13900209	21UR-1946	255	+	2	6
10572	IV	13900186	13900219	33	A	1	255	+	IV	13900188	13900209	21UR-1946	255	+	2	10
10573	IV	13900186	13900225	39	A	1	255	+	IV	13900188	13900209	21UR-1946	255	+	2	16
10575	IV	13900668	13900696	28	A	2	255	+	IV	13900670	13900691	21UR-5559	255	+	2	5
10576	IV	13900668	13900697	29	A	1	255	+	IV	13900670	13900691	21UR-5559	255	+	2	6
10577	IV	13900971	13901002	31	A	3	255	+	IV	13900973	13900994	21UR-1719	255	+	2	8
10583	IV	13906380	13906407	27	T	4	255	+	IV	13906382	13906403	21UR-12783	255	+	2	4
10585	IV	13906385	13906408	23	A	1	255	+	IV	13906387	13906408	21UR-2944	255	+	2	0
10590	IV	13906385	13906416	31	A	3	255	+	IV	13906387	13906408	21UR-2944	255	+	2	8
10599	IV	13907290	13907313	23	A	2	255	+	IV	13907292	13907313	21UR-1874	255	+	2	0
10601	IV	13907290	13907321	31	A	3	255	+	IV	13907292	13907313	21UR-1874	255	+	2	8
10603	IV	13907290	13907322	32	A	3	255	+	IV	13907292	13907313	21UR-1874	255	+	2	9
10604	IV	13908126	13908149	23	A	3	255	+	IV	13908128	13908149	21UR-6818	255	+	2	0
10605	IV	13908126	13908151	25	A	4	255	+	IV	13908128	13908149	21UR-6818	255	+	2	2
10606	IV	13908126	13908159	33	A	4	255	+	IV	13908128	13908149	21UR-6818	255	+	2	10
10607	IV	13909450	13909474	24	A	1	255	+	IV	13909452	13909473	21UR-5518	255	+	2	1
10613	IV	13912950	13912971	21	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	-2
10615	IV	13912950	13912973	23	G	2	255	+	IV	13912952	13912973	21UR-2351	255	+	2	0
10617	IV	13912950	13912975	25	G	5	255	+	IV	13912952	13912973	21UR-2351	255	+	2	2
10619	IV	13912950	13912976	26	G	7	255	+	IV	13912952	13912973	21UR-2351	255	+	2	3
10621	IV	13912950	13912977	27	G	7	255	+	IV	13912952	13912973	21UR-2351	255	+	2	4
10623	IV	13912950	13912978	28	G	15	255	+	IV	13912952	13912973	21UR-2351	255	+	2	5
10625	IV	13912950	13912979	29	G	8	255	+	IV	13912952	13912973	21UR-2351	255	+	2	6
10627	IV	13912950	13912981	31	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	8
10629	IV	13912950	13912982	32	G	3	255	+	IV	13912952	13912973	21UR-2351	255	+	2	9
10631	IV	13912950	13912996	46	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	23
10666	IV	13925341	13925365	24	A	1	255	+	IV	13925343	13925364	21UR-10584	255	+	2	1
10667	IV	13926912	13926945	33	G	2	255	+	IV	13926914	13926935	21UR-5951	255	+	2	10
10668	IV	13929031	13929056	25	A	2	255	+	IV	13929033	13929054	21UR-2641	255	+	2	2
10670	IV	13929031	13929057	26	A	1	255	+	IV	13929033	13929054	21UR-2641	255	+	2	3
10672	IV	13929243	13929267	24	G	3	255	+	IV	13929245	13929266	21UR-250	255	+	2	1
10675	IV	13929243	13929278	35	G	3	255	+	IV	13929245	13929266	21UR-250	255	+	2	12
10680	IV	13939485	13939513	28	A	1	255	+	IV	13939487	13939508	21UR-4257	255	+	2	5
10681	IV	13941864	13941892	28	A	5	255	+	IV	13941866	13941887	21UR-4228	255	+	2	5
10683	IV	13941864	13941896	32	A	4	255	+	IV	13941866	13941887	21UR-4228	255	+	2	9
10689	IV	13945665	13945687	22	A	3	255	+	IV	13945667	13945688	21UR-823	255	+	2	-1
10691	IV	13945665	13945696	31	A	1	255	+	IV	13945667	13945688	21UR-823	255	+	2	8
10696	IV	13946064	13946107	43	A	1	255	+	IV	13946066	13946087	21UR-2698	255	+	2	20
10697	IV	13946597	13946629	32	A	2	255	+	IV	13946599	13946620	21UR-1474	255	+	2	9
10709	IV	13950573	13950595	22	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	-1
10710	IV	13950573	13950602	29	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	6
10711	IV	13950573	13950604	31	A	1	255	+	IV	13950575	13950596	21UR-447	255	+	2	8
10713	IV	13952282	13952307	25	G	1	255	+	IV	13952284	13952305	21UR-2917	255	+	2	2
10715	IV	13952282	13952308	26	G	2	255	+	IV	13952284	13952305	21UR-2917	255	+	2	3
10716	IV	13953622	13953646	24	A	2	255	+	IV	13953624	13953645	21UR-1588	255	+	2	1
10717	IV	13953622	13953647	25	A	2	255	+	IV	13953624	13953645	21UR-1588	255	+	2	2
10719	IV	13954112	13954132	20	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	-3
10723	IV	13954112	13954138	26	A	2	255	+	IV	13954114	13954135	21UR-5105	255	+	2	3
10727	IV	13954112	13954140	28	A	24	255	+	IV	13954114	13954135	21UR-5105	255	+	2	5
10731	IV	13954112	13954142	30	A	2	255	+	IV	13954114	13954135	21UR-5105	255	+	2	7
10735	IV	13954112	13954143	31	A	5	255	+	IV	13954114	13954135	21UR-5105	255	+	2	8
10739	IV	13954112	13954144	32	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	9
10743	IV	13954112	13954147	35	A	2	255	+	IV	13954114	13954135	21UR-5105	255	+	2	12
10747	IV	13954112	13954148	36	A	3	255	+	IV	13954114	13954135	21UR-5105	255	+	2	13
10751	IV	13954112	13954149	37	A	14	255	+	IV	13954114	13954135	21UR-5105	255	+	2	14
10755	IV	13954112	13954163	51	A	1	255	+	IV	13954114	13954135	21UR-5105	255	+	2	28
10761	IV	13954115	13954157	42	A	2	255	+	IV	13954117	13954138	21UR-1388	255	+	2	19
10762	IV	13954268	13954288	20	A	5	255	+	IV	13954270	13954291	21UR-2554	255	+	2	-3
10764	IV	13954268	13954291	23	A	2	255	+	IV	13954270	13954291	21UR-2554	255	+	2	0
10766	IV	13954268	13954292	24	A	2	255	+	IV	13954270	13954291	21UR-2554	255	+	2	1
10768	IV	13954268	13954293	25	A	2	255	+	IV	13954270	13954291	21UR-2554	255	+	2	2
10770	IV	13954268	13954295	27	A	5	255	+	IV	13954270	13954291	21UR-2554	255	+	2	4
10773	IV	13954652	13954675	23	A	2	255	+	IV	13954654	13954675	21UR-1472	255	+	2	0
10775	IV	13954652	13954679	27	A	1	255	+	IV	13954654	13954675	21UR-1472	255	+	2	4
10789	IV	13959569	13959591	22	A	1	255	+	IV	13959571	13959592	21UR-7488	255	+	2	-1
10799	IV	13988046	13988072	26	G	13	255	+	IV	13988048	13988069	21UR-3681	255	+	2	3
10800	IV	13988046	13988084	38	G	1	255	+	IV	13988048	13988069	21UR-3681	255	+	2	15
10801	IV	13988368	13988395	27	A	1	255	+	IV	13988370	13988391	21UR-2034	255	+	2	4
10803	IV	13988368	13988411	43	A	1	255	+	IV	13988370	13988391	21UR-2034	255	+	2	20
10806	IV	13989624	13989648	24	A	4	255	+	IV	13989626	13989647	21UR-1342	255	+	2	1
10808	IV	13989624	13989652	28	A	1	255	+	IV	13989626	13989647	21UR-1342	255	+	2	5
10811	IV	13990992	13991020	28	A	2	255	+	IV	13990994	13991015	21UR-2741	255	+	2	5
10813	IV	13991528	13991557	29	A	1	255	+	IV	13991530	13991551	21UR-637	255	+	2	6
10842	IV	13992561	13992587	26	A	2	255	+	IV	13992563	13992584	21UR-133	255	+	2	3
10857	IV	13993790	13993816	26	A	3	255	+	IV	13993792	13993813	21UR-4882	255	+	2	3
10859	IV	13993790	13993818	28	A	3	255	+	IV	13993792	13993813	21UR-4882	255	+	2	5
10861	IV	13993790	13993824	34	A	3	255	+	IV	13993792	13993813	21UR-4882	255	+	2	11
10870	IV	13999473	13999497	24	A	1	255	+	IV	13999475	13999496	21UR-6941	255	+	2	1
10874	IV	14000995	14001028	33	A	2	255	+	IV	14000997	14001018	21UR-7301	255	+	2	10
10875	IV	14008038	14008060	22	A	2	255	+	IV	14008040	14008061	21UR-3431	255	+	2	-1
10876	IV	14008038	14008067	29	A	2	255	+	IV	14008040	14008061	21UR-3431	255	+	2	6
10877	IV	14008038	14008069	31	A	2	255	+	IV	14008040	14008061	21UR-3431	255	+	2	8
10880	IV	14008881	14008910	29	A	3	255	+	IV	14008883	14008904	21UR-2949	255	+	2	6
10882	IV	14008881	14008912	31	A	3	255	+	IV	14008883	14008904	21UR-2949	255	+	2	8
10884	IV	14008881	14008913	32	A	1	255	+	IV	14008883	14008904	21UR-2949	255	+	2	9
10899	IV	14011648	14011669	21	A	1	255	+	IV	14011650	14011671	21UR-2203	255	+	2	-2
10900	IV	14014376	14014403	27	G	3	255	+	IV	14014378	14014399	21UR-13723	255	+	2	4
10901	IV	14014891	14014916	25	A	8	255	+	IV	14014893	14014914	21UR-8258	255	+	2	2
10902	IV	14014891	14014917	26	A	6	255	+	IV	14014893	14014914	21UR-8258	255	+	2	3
10903	IV	14014891	14014919	28	A	3	255	+	IV	14014893	14014914	21UR-8258	255	+	2	5
10904	IV	14014891	14014920	29	A	3	255	+	IV	14014893	14014914	21UR-8258	255	+	2	6
10905	IV	14014891	14014922	31	A	2	255	+	IV	14014893	14014914	21UR-8258	255	+	2	8
10920	IV	14024903	14024922	19	A	1	255	+	IV	14024905	14024926	21UR-4789	255	+	2	-4
10922	IV	14026876	14026901	25	A	2	255	+	IV	14026878	14026899	21UR-1175	255	+	2	2
10979	IV	14050615	14050643	28	G	3	255	+	IV	14050617	14050638	21UR-4340	255	+	2	5
10980	IV	14050615	14050646	31	G	4	255	+	IV	14050617	14050638	21UR-4340	255	+	2	8
10986	IV	14053267	14053288	21	G	3	255	+	IV	14053269	14053290	21UR-975	255	+	2	-2
10987	IV	14053267	14053289	22	G	9	255	+	IV	14053269	14053290	21UR-975	255	+	2	-1
10988	IV	14053267	14053292	25	G	2	255	+	IV	14053269	14053290	21UR-975	255	+	2	2
10989	IV	14053267	14053293	26	G	9	255	+	IV	14053269	14053290	21UR-975	255	+	2	3
10990	IV	14053267	14053294	27	G	6	255	+	IV	14053269	14053290	21UR-975	255	+	2	4
10991	IV	14053267	14053295	28	G	9	255	+	IV	14053269	14053290	21UR-975	255	+	2	5
10992	IV	14053267	14053298	31	G	2	255	+	IV	14053269	14053290	21UR-975	255	+	2	8
10993	IV	14053267	14053323	56	G	1	255	+	IV	14053269	14053290	21UR-975	255	+	2	33
10995	IV	14053969	14053991	22	G	1	255	+	IV	14053971	14053992	21UR-9213	255	+	2	-1
10996	IV	14053969	14054004	35	G	1	255	+	IV	14053971	14053992	21UR-9213	255	+	2	12
11028	IV	14096668	14096699	31	G	1	255	+	IV	14096670	14096691	21UR-332	255	+	2	8
11031	IV	14101987	14102013	26	A	2	255	+	IV	14101989	14102010	21UR-7897	255	+	2	3
11096	IV	14120470	14120493	23	G	2	255	+	IV	14120472	14120493	21UR-3716	255	+	2	0
11124	IV	14131820	14131846	26	A	1	255	+	IV	14131822	14131843	21UR-1324	255	+	2	3
11125	IV	14131820	14131848	28	A	1	255	+	IV	14131822	14131843	21UR-1324	255	+	2	5
11126	IV	14131820	14131851	31	A	2	255	+	IV	14131822	14131843	21UR-1324	255	+	2	8
11129	IV	14139731	14139752	21	A	2	255	+	IV	14139733	14139754	21UR-5185	255	+	2	-2
11131	IV	14139731	14139754	23	A	2	255	+	IV	14139733	14139754	21UR-5185	255	+	2	0
11133	IV	14143929	14143957	28	G	2	255	+	IV	14143931	14143952	21UR-5863	255	+	2	5
11139	IV	14151061	14151084	23	A	3	255	+	IV	14151063	14151084	21UR-4396	255	+	2	0
11140	IV	14151061	14151086	25	A	12	255	+	IV	14151063	14151084	21UR-4396	255	+	2	2
11141	IV	14151061	14151088	27	A	5	255	+	IV	14151063	14151084	21UR-4396	255	+	2	4
11142	IV	14151061	14151090	29	A	7	255	+	IV	14151063	14151084	21UR-4396	255	+	2	6
11143	IV	14151061	14151092	31	A	15	255	+	IV	14151063	14151084	21UR-4396	255	+	2	8
11144	IV	14151061	14151093	32	A	2	255	+	IV	14151063	14151084	21UR-4396	255	+	2	9
11145	IV	14153801	14153828	27	G	1	255	+	IV	14153803	14153824	21UR-8101	255	+	2	4
11160	IV	14164446	14164478	32	A	1	255	+	IV	14164448	14164469	21UR-5632	255	+	2	9
11162	IV	14164446	14164479	33	A	2	255	+	IV	14164448	14164469	21UR-5632	255	+	2	10
11170	IV	14168977	14169006	29	G	7	255	+	IV	14168979	14169000	21UR-3014	255	+	2	6
11171	IV	14168977	14169007	30	G	2	255	+	IV	14168979	14169000	21UR-3014	255	+	2	7
11178	IV	14174598	14174628	30	A	1	255	+	IV	14174600	14174621	21UR-8557	255	+	2	7
11209	IV	14176884	14176904	20	G	8	255	+	IV	14176886	14176907	21UR-3228	255	+	2	-3
11210	IV	14176884	14176909	25	G	3	255	+	IV	14176886	14176907	21UR-3228	255	+	2	2
11211	IV	14176884	14176910	26	G	2	255	+	IV	14176886	14176907	21UR-3228	255	+	2	3
11218	IV	14179280	14179301	21	A	1	255	+	IV	14179282	14179303	21UR-4108	255	+	2	-2
11220	IV	14179280	14179311	31	A	27	255	+	IV	14179282	14179303	21UR-4108	255	+	2	8
11222	IV	14179280	14179328	48	A	2	255	+	IV	14179282	14179303	21UR-4108	255	+	2	25
11224	IV	14179280	14179340	60	A	2	255	+	IV	14179282	14179303	21UR-4108	255	+	2	37
11239	IV	14181353	14181372	19	A	3	255	+	IV	14181355	14181376	21UR-172	255	+	2	-4
11241	IV	14181353	14181373	20	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	-3
11243	IV	14181353	14181375	22	A	13	255	+	IV	14181355	14181376	21UR-172	255	+	2	-1
11245	IV	14181353	14181378	25	A	15	255	+	IV	14181355	14181376	21UR-172	255	+	2	2
11247	IV	14181353	14181380	27	A	9	255	+	IV	14181355	14181376	21UR-172	255	+	2	4
11249	IV	14181353	14181382	29	A	5	255	+	IV	14181355	14181376	21UR-172	255	+	2	6
11251	IV	14181353	14181384	31	A	2	255	+	IV	14181355	14181376	21UR-172	255	+	2	8
11253	IV	14181353	14181386	33	A	3	255	+	IV	14181355	14181376	21UR-172	255	+	2	10
11254	IV	14182321	14182341	20	G	1	255	+	IV	14182323	14182344	21UR-2413	255	+	2	-3
11285	IV	14195705	14195738	33	A	1	255	+	IV	14195707	14195728	21UR-9857	255	+	2	10
11302	IV	14202376	14202403	27	A	1	255	+	IV	14202378	14202399	21UR-6845	255	+	2	4
11305	IV	14202376	14202404	28	A	2	255	+	IV	14202378	14202399	21UR-6845	255	+	2	5
11308	IV	14202376	14202405	29	A	19	255	+	IV	14202378	14202399	21UR-6845	255	+	2	6
11311	IV	14202376	14202406	30	A	1	255	+	IV	14202378	14202399	21UR-6845	255	+	2	7
11314	IV	14202376	14202424	48	A	1	255	+	IV	14202378	14202399	21UR-6845	255	+	2	25
11316	IV	14202377	14202403	26	A	3	255	+	IV	14202379	14202400	21UR-6019	255	+	2	3
11319	IV	14202377	14202404	27	A	4	255	+	IV	14202379	14202400	21UR-6019	255	+	2	4
11322	IV	14202377	14202405	28	A	8	255	+	IV	14202379	14202400	21UR-6019	255	+	2	5
11325	IV	14202377	14202406	29	A	2	255	+	IV	14202379	14202400	21UR-6019	255	+	2	6
11335	IV	14223089	14223109	20	A	2	255	+	IV	14223091	14223112	21UR-5260	255	+	2	-3
11338	IV	14223089	14223121	32	A	1	255	+	IV	14223091	14223112	21UR-5260	255	+	2	9
11343	IV	14227010	14227033	23	A	1	255	+	IV	14227012	14227033	21UR-1466	255	+	2	0
11347	IV	14228589	14228617	28	A	2	255	+	IV	14228591	14228612	21UR-4625	255	+	2	5
11349	IV	14228589	14228618	29	A	2	255	+	IV	14228591	14228612	21UR-4625	255	+	2	6
11351	IV	14228589	14228624	35	A	3	255	+	IV	14228591	14228612	21UR-4625	255	+	2	12
11358	IV	14233846	14233874	28	A	1	255	+	IV	14233848	14233869	21UR-6094	255	+	2	5
11359	IV	14233846	14233875	29	A	1	255	+	IV	14233848	14233869	21UR-6094	255	+	2	6
11360	IV	14233846	14233878	32	A	3	255	+	IV	14233848	14233869	21UR-6094	255	+	2	9
11361	IV	14234234	14234257	23	G	3	255	+	IV	14234236	14234257	21UR-1703	255	+	2	0
11362	IV	14234234	14234260	26	G	2	255	+	IV	14234236	14234257	21UR-1703	255	+	2	3
11363	IV	14234234	14234263	29	G	1	255	+	IV	14234236	14234257	21UR-1703	255	+	2	6
11365	IV	14238384	14238402	18	A	1	255	+	IV	14238386	14238407	21UR-7753	255	+	2	-5
11367	IV	14238384	14238409	25	A	1	255	+	IV	14238386	14238407	21UR-7753	255	+	2	2
11369	IV	14238384	14238410	26	A	3	255	+	IV	14238386	14238407	21UR-7753	255	+	2	3
11371	IV	14238384	14238412	28	A	3	255	+	IV	14238386	14238407	21UR-7753	255	+	2	5
11373	IV	14238384	14238413	29	A	1	255	+	IV	14238386	14238407	21UR-7753	255	+	2	6
