V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
8919	IV	14883589	14883619	30	A	2	255	+	IV	14883591	14883612	21UR-1506	255	+	2	7
8923	IV	14890605	14890651	46	A	1	255	+	IV	14890607	14890628	21UR-5591	255	+	2	23
8928	IV	14901346	14901397	51	A	6	255	+	IV	14901348	14901369	21UR-2069	255	+	2	28
8931	IV	14901346	14901399	53	A	1	255	+	IV	14901348	14901369	21UR-2069	255	+	2	30
8934	IV	14901346	14901401	55	A	1	255	+	IV	14901348	14901369	21UR-2069	255	+	2	32
8937	IV	14901346	14901403	57	A	2	255	+	IV	14901348	14901369	21UR-2069	255	+	2	34
8940	IV	14901346	14901404	58	A	20	255	+	IV	14901348	14901369	21UR-2069	255	+	2	35
8943	IV	14901346	14901405	59	A	131	255	+	IV	14901348	14901369	21UR-2069	255	+	2	36
8946	IV	14901346	14901406	60	A	174	255	+	IV	14901348	14901369	21UR-2069	255	+	2	37
8949	IV	14901346	14901409	63	A	1	255	+	IV	14901348	14901369	21UR-2069	255	+	2	40
8950	IV	14902859	14902922	63	A	2	255	+	IV	14902861	14902882	21UR-454	255	+	2	40
8951	IV	14902859	14902923	64	A	2	255	+	IV	14902861	14902882	21UR-454	255	+	2	41
8954	IV	14918755	14918809	54	A	2	255	+	IV	14918757	14918778	21UR-1846	255	+	2	31
8956	IV	14918991	14919015	24	A	1	255	+	IV	14918993	14919014	21UR-7464	255	+	2	1
8957	IV	14918991	14919047	56	A	2	255	+	IV	14918993	14919014	21UR-7464	255	+	2	33
8958	IV	14925216	14925254	38	A	4	255	+	IV	14925218	14925239	21UR-1828	255	+	2	15
8959	IV	14931032	14931056	24	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	1
8961	IV	14931032	14931057	25	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	2
8963	IV	14931032	14931059	27	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	4
8965	IV	14931032	14931060	28	A	2	255	+	IV	14931034	14931055	21UR-4536	255	+	2	5
8967	IV	14931032	14931061	29	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	6
8969	IV	14931032	14931065	33	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	10
8971	IV	14932047	14932072	25	A	2	255	+	IV	14932049	14932070	21UR-1686	255	+	2	2
8979	IV	14951316	14951335	19	A	2	255	+	IV	14951318	14951339	21UR-6421	255	+	2	-4
8981	IV	14951316	14951344	28	A	2	255	+	IV	14951318	14951339	21UR-6421	255	+	2	5
8987	IV	14953558	14953588	30	A	6	255	+	IV	14953560	14953581	21UR-9537	255	+	2	7
8988	IV	14960985	14961014	29	G	1	255	+	IV	14960987	14961008	21UR-3052	255	+	2	6
8991	IV	14961928	14961958	30	A	3	255	+	IV	14961930	14961951	21UR-2816	255	+	2	7
8992	IV	14961928	14961961	33	A	1	255	+	IV	14961930	14961951	21UR-2816	255	+	2	10
9014	IV	14969011	14969053	42	A	2	255	+	IV	14969013	14969034	21UR-14886	255	+	2	19
9015	IV	14969014	14969036	22	G	1	255	+	IV	14969016	14969037	21UR-10497	255	+	2	-1
9017	IV	14969014	14969043	29	G	1	255	+	IV	14969016	14969037	21UR-10497	255	+	2	6
9019	IV	14971566	14971605	39	A	1	255	+	IV	14971568	14971589	21UR-76	255	+	2	16
9025	IV	14979659	14979707	48	G	4	255	+	IV	14979661	14979682	21UR-66	255	+	2	25
9030	IV	14981196	14981230	34	A	1	255	+	IV	14981198	14981219	21UR-3594	255	+	2	11
9031	IV	14981336	14981367	31	A	5	255	+	IV	14981338	14981359	21UR-225	255	+	2	8
9032	IV	14981336	14981370	34	A	8	255	+	IV	14981338	14981359	21UR-225	255	+	2	11
9033	IV	14981336	14981388	52	A	3	255	+	IV	14981338	14981359	21UR-225	255	+	2	29
9034	IV	14981336	14981396	60	A	1	255	+	IV	14981338	14981359	21UR-225	255	+	2	37
9038	IV	14984465	14984497	32	A	1	255	+	IV	14984467	14984488	21UR-5374	255	+	2	9
9039	IV	14984573	14984604	31	A	1	255	+	IV	14984575	14984596	21UR-4425	255	+	2	8
9041	IV	14984793	14984821	28	A	3	255	+	IV	14984795	14984816	21UR-1480	255	+	2	5
9042	IV	14987575	14987596	21	A	3	255	+	IV	14987577	14987598	21UR-7162	255	+	2	-2
9051	IV	14994289	14994324	35	A	2	255	+	IV	14994291	14994312	21UR-7257	255	+	2	12
9056	IV	14997670	14997702	32	G	1	255	+	IV	14997672	14997693	21UR-2433	255	+	2	9
9057	IV	14998085	14998108	23	G	1	255	+	IV	14998087	14998108	21UR-453	255	+	2	0
9062	IV	15005512	15005536	24	A	1	255	+	IV	15005514	15005535	21UR-6023	255	+	2	1
9075	IV	15061271	15061300	29	G	1	255	+	IV	15061273	15061294	21UR-420	255	+	2	6
9077	IV	15067511	15067550	39	A	2	255	+	IV	15067513	15067534	21UR-1833	255	+	2	16
9078	IV	15067511	15067556	45	A	1	255	+	IV	15067513	15067534	21UR-1833	255	+	2	22
9080	IV	15067944	15067998	54	A	3	255	+	IV	15067946	15067967	21UR-3920	255	+	2	31
9083	IV	15068601	15068650	49	G	1	255	+	IV	15068603	15068624	21UR-503	255	+	2	26
9085	IV	15069504	15069529	25	A	4	255	+	IV	15069506	15069527	21UR-3039	255	+	2	2
9087	IV	15069504	15069537	33	A	2	255	+	IV	15069506	15069527	21UR-3039	255	+	2	10
9089	IV	15069504	15069541	37	A	5	255	+	IV	15069506	15069527	21UR-3039	255	+	2	14
9091	IV	15073710	15073736	26	A	2	255	+	IV	15073712	15073733	21UR-1002	255	+	2	3
9093	IV	15089489	15089533	44	A	3	255	+	IV	15089491	15089512	21UR-5008	255	+	2	21
9094	IV	15091260	15091290	30	G	1	255	+	IV	15091262	15091283	21UR-6520	255	+	2	7
9095	IV	15091260	15091291	31	G	2	255	+	IV	15091262	15091283	21UR-6520	255	+	2	8
9096	IV	15091260	15091293	33	G	1	255	+	IV	15091262	15091283	21UR-6520	255	+	2	10
