V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
6519	IV	13761156	13761201	45	A	2	255	+	IV	13761158	13761179	21UR-236	255	+	2	22
6541	IV	13820589	13820612	23	G	1	255	+	IV	13820591	13820612	21UR-3006	255	+	2	0
6543	IV	13822036	13822065	29	G	8	255	+	IV	13822038	13822059	21UR-5150	255	+	2	6
6550	IV	13825770	13825792	22	A	3	255	+	IV	13825772	13825793	21UR-2307	255	+	2	-1
6552	IV	13825770	13825798	28	A	5	255	+	IV	13825772	13825793	21UR-2307	255	+	2	5
6556	IV	13830695	13830725	30	A	9	255	+	IV	13830697	13830718	21UR-2220	255	+	2	7
6581	IV	13898804	13898832	28	A	3	255	+	IV	13898806	13898827	21UR-890	255	+	2	5
6591	IV	13899306	13899335	29	A	10	255	+	IV	13899308	13899329	21UR-1852	255	+	2	6
6594	IV	13908126	13908159	33	A	9	255	+	IV	13908128	13908149	21UR-6818	255	+	2	10
6598	IV	13911553	13911574	21	G	3	255	+	IV	13911555	13911576	21UR-4180	255	+	2	-2
6600	IV	13912950	13912973	23	G	10	255	+	IV	13912952	13912973	21UR-2351	255	+	2	0
6602	IV	13912950	13912974	24	G	1	255	+	IV	13912952	13912973	21UR-2351	255	+	2	1
6604	IV	13912950	13912976	26	G	5	255	+	IV	13912952	13912973	21UR-2351	255	+	2	3
6606	IV	13912950	13912977	27	G	12	255	+	IV	13912952	13912973	21UR-2351	255	+	2	4
6608	IV	13912950	13912979	29	G	13	255	+	IV	13912952	13912973	21UR-2351	255	+	2	6
6610	IV	13912950	13912981	31	G	6	255	+	IV	13912952	13912973	21UR-2351	255	+	2	8
6612	IV	13912950	13912982	32	G	6	255	+	IV	13912952	13912973	21UR-2351	255	+	2	9
6614	IV	13912950	13912985	35	G	8	255	+	IV	13912952	13912973	21UR-2351	255	+	2	12
6616	IV	13912950	13912987	37	G	2	255	+	IV	13912952	13912973	21UR-2351	255	+	2	14
6644	IV	13950573	13950602	29	A	3	255	+	IV	13950575	13950596	21UR-447	255	+	2	6
6645	IV	13950573	13950603	30	A	8	255	+	IV	13950575	13950596	21UR-447	255	+	2	7
6646	IV	13950573	13950604	31	A	12	255	+	IV	13950575	13950596	21UR-447	255	+	2	8
6649	IV	13952282	13952305	23	G	9	255	+	IV	13952284	13952305	21UR-2917	255	+	2	0
6651	IV	13952282	13952307	25	G	3	255	+	IV	13952284	13952305	21UR-2917	255	+	2	2
6653	IV	13952282	13952308	26	G	25	255	+	IV	13952284	13952305	21UR-2917	255	+	2	3
6655	IV	13952282	13952309	27	G	10	255	+	IV	13952284	13952305	21UR-2917	255	+	2	4
6657	IV	13953622	13953647	25	A	12	255	+	IV	13953624	13953645	21UR-1588	255	+	2	2
6710	IV	14008038	14008058	20	A	2	255	+	IV	14008040	14008061	21UR-3431	255	+	2	-3
6711	IV	14008038	14008059	21	A	2	255	+	IV	14008040	14008061	21UR-3431	255	+	2	-2
6714	IV	14008881	14008911	30	A	6	255	+	IV	14008883	14008904	21UR-2949	255	+	2	7
6724	IV	14014891	14014914	23	A	11	255	+	IV	14014893	14014914	21UR-8258	255	+	2	0
6725	IV	14014891	14014915	24	A	1	255	+	IV	14014893	14014914	21UR-8258	255	+	2	1
6726	IV	14014891	14014916	25	A	3	255	+	IV	14014893	14014914	21UR-8258	255	+	2	2
6727	IV	14014891	14014917	26	A	7	255	+	IV	14014893	14014914	21UR-8258	255	+	2	3
6728	IV	14014891	14014919	28	A	18	255	+	IV	14014893	14014914	21UR-8258	255	+	2	5
6757	IV	14035198	14035228	30	A	7	255	+	IV	14035200	14035221	21UR-2841	255	+	2	7
6763	IV	14045992	14046016	24	G	2	255	+	IV	14045994	14046015	21UR-3301	255	+	2	1
6766	IV	14053267	14053293	26	G	5	255	+	IV	14053269	14053290	21UR-975	255	+	2	3
6767	IV	14053267	14053294	27	G	4	255	+	IV	14053269	14053290	21UR-975	255	+	2	4
6768	IV	14053267	14053295	28	G	2	255	+	IV	14053269	14053290	21UR-975	255	+	2	5
6769	IV	14053969	14054015	46	G	4	255	+	IV	14053971	14053992	21UR-9213	255	+	2	23
6791	IV	14101457	14101480	23	A	8	255	+	IV	14101459	14101480	21UR-10435	255	+	2	0
6833	IV	14127503	14127535	32	A	8	255	+	IV	14127505	14127526	21UR-777	255	+	2	9
6835	IV	14139734	14139753	19	A	9	255	+	IV	14139736	14139757	21UR-11424	255	+	2	-4
6838	IV	14151061	14151086	25	A	7	255	+	IV	14151063	14151084	21UR-4396	255	+	2	2
6839	IV	14151061	14151092	31	A	1	255	+	IV	14151063	14151084	21UR-4396	255	+	2	8
6848	IV	14176884	14176904	20	G	2	255	+	IV	14176886	14176907	21UR-3228	255	+	2	-3
6849	IV	14176884	14176905	21	G	4	255	+	IV	14176886	14176907	21UR-3228	255	+	2	-2
6850	IV	14176884	14176926	42	G	2	255	+	IV	14176886	14176907	21UR-3228	255	+	2	19
6861	IV	14179280	14179305	25	A	2	255	+	IV	14179282	14179303	21UR-4108	255	+	2	2
6863	IV	14179280	14179310	30	A	2	255	+	IV	14179282	14179303	21UR-4108	255	+	2	7
6865	IV	14179280	14179311	31	A	47	255	+	IV	14179282	14179303	21UR-4108	255	+	2	8
6867	IV	14179280	14179313	33	A	7	255	+	IV	14179282	14179303	21UR-4108	255	+	2	10
6880	IV	14181353	14181372	19	A	5	255	+	IV	14181355	14181376	21UR-172	255	+	2	-4
6882	IV	14181353	14181375	22	A	8	255	+	IV	14181355	14181376	21UR-172	255	+	2	-1
6884	IV	14181353	14181376	23	A	4	255	+	IV	14181355	14181376	21UR-172	255	+	2	0
6886	IV	14181353	14181378	25	A	7	255	+	IV	14181355	14181376	21UR-172	255	+	2	2
6888	IV	14181353	14181380	27	A	1	255	+	IV	14181355	14181376	21UR-172	255	+	2	4
6890	IV	14181353	14181381	28	A	3	255	+	IV	14181355	14181376	21UR-172	255	+	2	5
6892	IV	14181353	14181406	53	A	2	255	+	IV	14181355	14181376	21UR-172	255	+	2	30
6894	IV	14181353	14181407	54	A	5	255	+	IV	14181355	14181376	21UR-172	255	+	2	31
6927	IV	14202376	14202403	27	A	5	255	+	IV	14202378	14202399	21UR-6845	255	+	2	4
6930	IV	14202376	14202404	28	A	11	255	+	IV	14202378	14202399	21UR-6845	255	+	2	5
6933	IV	14202376	14202405	29	A	9	255	+	IV	14202378	14202399	21UR-6845	255	+	2	6
6935	IV	14202377	14202404	27	A	4	255	+	IV	14202379	14202400	21UR-6019	255	+	2	4
6938	IV	14202795	14202819	24	A	2	255	+	IV	14202797	14202818	21UR-5665	255	+	2	1
6941	IV	14228589	14228613	24	A	1	255	+	IV	14228591	14228612	21UR-4625	255	+	2	1
6946	IV	14234234	14234262	28	G	3	255	+	IV	14234236	14234257	21UR-1703	255	+	2	5
6947	IV	14239632	14239654	22	G	3	255	+	IV	14239634	14239655	21UR-1234	255	+	2	-1
6950	IV	14239632	14239661	29	G	9	255	+	IV	14239634	14239655	21UR-1234	255	+	2	6
6953	IV	14241875	14241925	50	A	2	255	+	IV	14241877	14241898	21UR-1577	255	+	2	27
6968	IV	14259185	14259208	23	A	8	255	+	IV	14259187	14259208	21UR-3020	255	+	2	0
6970	IV	14259185	14259211	26	A	2	255	+	IV	14259187	14259208	21UR-3020	255	+	2	3
6975	IV	14265717	14265741	24	A	10	255	+	IV	14265719	14265740	21UR-102	255	+	2	1
6979	IV	14266257	14266278	21	G	5	255	+	IV	14266259	14266280	21UR-15686	255	+	2	-2
6982	IV	14266257	14266284	27	G	20	255	+	IV	14266259	14266280	21UR-15686	255	+	2	4
6985	IV	14266257	14266287	30	G	9	255	+	IV	14266259	14266280	21UR-15686	255	+	2	7
6994	IV	14273837	14273858	21	A	8	255	+	IV	14273839	14273860	21UR-8679	255	+	2	-2
6996	IV	14274090	14274115	25	A	3	255	+	IV	14274092	14274113	21UR-2163	255	+	2	2
7007	IV	14275330	14275354	24	A	4	255	+	IV	14275332	14275353	21UR-9939	255	+	2	1
7013	IV	14281086	14281154	68	G	1	255	+	IV	14281088	14281109	21UR-5321	255	+	2	45
7015	IV	14284596	14284622	26	A	4	255	+	IV	14284598	14284619	21UR-391	255	+	2	3
7030	IV	14291199	14291222	23	G	1	255	+	IV	14291201	14291222	21UR-2026	255	+	2	0
7033	IV	14291199	14291224	25	G	2	255	+	IV	14291201	14291222	21UR-2026	255	+	2	2
7036	IV	14291199	14291225	26	G	4	255	+	IV	14291201	14291222	21UR-2026	255	+	2	3
7037	IV	14291200	14291223	23	G	2	255	+	IV	14291202	14291223	21UR-3964	255	+	2	0
7045	IV	14301786	14301806	20	A	4	255	+	IV	14301788	14301809	21UR-3730	255	+	2	-3
7046	IV	14301786	14301811	25	A	1	255	+	IV	14301788	14301809	21UR-3730	255	+	2	2
7047	IV	14301786	14301813	27	A	8	255	+	IV	14301788	14301809	21UR-3730	255	+	2	4
7048	IV	14303332	14303362	30	A	6	255	+	IV	14303334	14303355	21UR-3552	255	+	2	7
7096	IV	14321132	14321157	25	A	3	255	+	IV	14321134	14321155	21UR-1611	255	+	2	2
7116	IV	14343117	14343141	24	A	4	255	+	IV	14343119	14343140	21UR-1326	255	+	2	1
7118	IV	14344295	14344324	29	G	29	255	+	IV	14344297	14344318	21UR-1377	255	+	2	6
7119	IV	14344295	14344329	34	G	3	255	+	IV	14344297	14344318	21UR-1377	255	+	2	11
7139	IV	14372447	14372465	18	A	2	255	+	IV	14372449	14372470	21UR-592	255	+	2	-5
7142	IV	14372447	14372467	20	A	5	255	+	IV	14372449	14372470	21UR-592	255	+	2	-3
7147	IV	14378340	14378367	27	G	6	255	+	IV	14378342	14378363	21UR-859	255	+	2	4
7148	IV	14378782	14378809	27	A	3	255	+	IV	14378784	14378805	21UR-208	255	+	2	4
7150	IV	14382262	14382285	23	G	1	255	+	IV	14382264	14382285	21UR-2240	255	+	2	0
7159	IV	14387442	14387472	30	G	4	255	+	IV	14387444	14387465	21UR-6431	255	+	2	7
7164	IV	14390122	14390147	25	A	7	255	+	IV	14390124	14390145	21UR-5725	255	+	2	2
7167	IV	14390122	14390150	28	A	5	255	+	IV	14390124	14390145	21UR-5725	255	+	2	5
7170	IV	14390122	14390151	29	A	1	255	+	IV	14390124	14390145	21UR-5725	255	+	2	6
7172	IV	14393939	14393968	29	A	8	255	+	IV	14393941	14393962	21UR-4783	255	+	2	6
7183	IV	14408215	14408245	30	A	7	255	+	IV	14408217	14408238	21UR-6050	255	+	2	7
7198	IV	14432123	14432152	29	A	17	255	+	IV	14432125	14432146	21UR-709	255	+	2	6
7270	IV	14482920	14482945	25	G	7	255	+	IV	14482922	14482943	21UR-4573	255	+	2	2
7272	IV	14483200	14483229	29	A	3	255	+	IV	14483202	14483223	21UR-7876	255	+	2	6
7274	IV	14487807	14487847	40	G	7	255	+	IV	14487809	14487830	21UR-8300	255	+	2	17
7276	IV	14489335	14489354	19	G	5	255	+	IV	14489337	14489358	21UR-5000	255	+	2	-4
7279	IV	14489335	14489355	20	G	3	255	+	IV	14489337	14489358	21UR-5000	255	+	2	-3
7282	IV	14489335	14489359	24	G	11	255	+	IV	14489337	14489358	21UR-5000	255	+	2	1
7285	IV	14489335	14489361	26	G	4	255	+	IV	14489337	14489358	21UR-5000	255	+	2	3
7288	IV	14489335	14489362	27	G	5	255	+	IV	14489337	14489358	21UR-5000	255	+	2	4
7291	IV	14489335	14489363	28	G	5	255	+	IV	14489337	14489358	21UR-5000	255	+	2	5
7294	IV	14489335	14489364	29	G	3	255	+	IV	14489337	14489358	21UR-5000	255	+	2	6
7297	IV	14489335	14489365	30	G	6	255	+	IV	14489337	14489358	21UR-5000	255	+	2	7
7302	IV	14493836	14493860	24	A	12	255	+	IV	14493838	14493859	21UR-12571	255	+	2	1
7306	IV	14494639	14494661	22	G	4	255	+	IV	14494641	14494662	21UR-4748	255	+	2	-1
7307	IV	14494639	14494666	27	G	4	255	+	IV	14494641	14494662	21UR-4748	255	+	2	4
7309	IV	14495455	14495477	22	A	7	255	+	IV	14495457	14495478	21UR-1793	255	+	2	-1
7311	IV	14495784	14495811	27	G	8	255	+	IV	14495786	14495807	21UR-11791	255	+	2	4
7320	IV	14500047	14500073	26	G	2	255	+	IV	14500049	14500070	21UR-3125	255	+	2	3
7322	IV	14503603	14503633	30	A	3	255	+	IV	14503605	14503626	21UR-3942	255	+	2	7
7350	IV	14531330	14531352	22	A	1	255	+	IV	14531332	14531353	21UR-8966	255	+	2	-1
7358	IV	14548832	14548858	26	G	9	255	+	IV	14548834	14548855	21UR-13686	255	+	2	3
7367	IV	14558368	14558394	26	G	10	255	+	IV	14558370	14558391	21UR-1200	255	+	2	3
7368	IV	14558368	14558396	28	G	18	255	+	IV	14558370	14558391	21UR-1200	255	+	2	5
7369	IV	14558368	14558397	29	G	1	255	+	IV	14558370	14558391	21UR-1200	255	+	2	6
7370	IV	14558368	14558398	30	G	37	255	+	IV	14558370	14558391	21UR-1200	255	+	2	7
7371	IV	14558368	14558399	31	G	58	255	+	IV	14558370	14558391	21UR-1200	255	+	2	8
7372	IV	14558368	14558400	32	G	41	255	+	IV	14558370	14558391	21UR-1200	255	+	2	9
7373	IV	14558368	14558401	33	G	16	255	+	IV	14558370	14558391	21UR-1200	255	+	2	10
7376	IV	14559924	14559952	28	G	38	255	+	IV	14559926	14559947	21UR-1944	255	+	2	5
7380	IV	14559929	14559952	23	G	9	255	+	IV	14559931	14559952	21UR-13712	255	+	2	0
7384	IV	14564073	14564103	30	A	4	255	+	IV	14564075	14564096	21UR-151	255	+	2	7
7406	IV	14583795	14583823	28	A	6	255	+	IV	14583797	14583818	21UR-5492	255	+	2	5
7407	IV	14583795	14583845	50	A	2	255	+	IV	14583797	14583818	21UR-5492	255	+	2	27
7412	IV	14587073	14587100	27	A	10	255	+	IV	14587075	14587096	21UR-2005	255	+	2	4
7413	IV	14588641	14588663	22	A	4	255	+	IV	14588643	14588664	21UR-7846	255	+	2	-1
7414	IV	14588641	14588665	24	A	3	255	+	IV	14588643	14588664	21UR-7846	255	+	2	1
7415	IV	14590595	14590619	24	G	8	255	+	IV	14590597	14590618	21UR-2131	255	+	2	1
7416	IV	14592082	14592107	25	A	6	255	+	IV	14592084	14592105	21UR-10798	255	+	2	2
7417	IV	14592784	14592807	23	A	2	255	+	IV	14592786	14592807	21UR-747	255	+	2	0
7418	IV	14592784	14592808	24	A	4	255	+	IV	14592786	14592807	21UR-747	255	+	2	1
7420	IV	14594826	14594846	20	A	5	255	+	IV	14594828	14594849	21UR-865	255	+	2	-3
7422	IV	14594826	14594854	28	A	1	255	+	IV	14594828	14594849	21UR-865	255	+	2	5
7424	IV	14594826	14594856	30	A	4	255	+	IV	14594828	14594849	21UR-865	255	+	2	7
7425	IV	14594829	14594848	19	G	1	255	+	IV	14594831	14594852	21UR-12748	255	+	2	-4
7427	IV	14596164	14596189	25	A	5	255	+	IV	14596166	14596187	21UR-3395	255	+	2	2
7430	IV	14596164	14596191	27	A	8	255	+	IV	14596166	14596187	21UR-3395	255	+	2	4
7442	IV	14600045	14600078	33	A	2	255	+	IV	14600047	14600068	21UR-2475	255	+	2	10
7456	IV	14602635	14602661	26	A	8	255	+	IV	14602637	14602658	21UR-1690	255	+	2	3
7457	IV	14602635	14602663	28	A	2	255	+	IV	14602637	14602658	21UR-1690	255	+	2	5
7458	IV	14602635	14602665	30	A	4	255	+	IV	14602637	14602658	21UR-1690	255	+	2	7
7466	IV	14607314	14607335	21	G	6	255	+	IV	14607316	14607337	21UR-1087	255	+	2	-2
7467	IV	14607314	14607346	32	G	6	255	+	IV	14607316	14607337	21UR-1087	255	+	2	9
7468	IV	14607314	14607347	33	G	19	255	+	IV	14607316	14607337	21UR-1087	255	+	2	10
7469	IV	14607314	14607360	46	G	3	255	+	IV	14607316	14607337	21UR-1087	255	+	2	23
7473	IV	14610679	14610702	23	A	6	255	+	IV	14610681	14610702	21UR-15674	255	+	2	0
7475	IV	14610679	14610705	26	A	5	255	+	IV	14610681	14610702	21UR-15674	255	+	2	3
7497	IV	14640087	14640109	22	A	1	255	+	IV	14640089	14640110	21UR-864	255	+	2	-1
7498	IV	14640087	14640113	26	A	4	255	+	IV	14640089	14640110	21UR-864	255	+	2	3
7499	IV	14640087	14640130	43	A	1	255	+	IV	14640089	14640110	21UR-864	255	+	2	20
7500	IV	14640087	14640134	47	A	2	255	+	IV	14640089	14640110	21UR-864	255	+	2	24
7501	IV	14640529	14640555	26	A	3	255	+	IV	14640531	14640552	21UR-2543	255	+	2	3
7502	IV	14640529	14640571	42	A	2	255	+	IV	14640531	14640552	21UR-2543	255	+	2	19
7503	IV	14642807	14642833	26	G	3	255	+	IV	14642809	14642830	21UR-2263	255	+	2	3
7505	IV	14644855	14644879	24	A	4	255	+	IV	14644857	14644878	21UR-845	255	+	2	1
7514	IV	14652564	14652592	28	A	2	255	+	IV	14652566	14652587	21UR-7299	255	+	2	5
7516	IV	14652564	14652595	31	A	7	255	+	IV	14652566	14652587	21UR-7299	255	+	2	8
7517	IV	14653136	14653154	18	A	1	255	+	IV	14653138	14653159	21UR-1838	255	+	2	-5
7520	IV	14653136	14653155	19	A	1	255	+	IV	14653138	14653159	21UR-1838	255	+	2	-4
7523	IV	14653136	14653156	20	A	3	255	+	IV	14653138	14653159	21UR-1838	255	+	2	-3
7526	IV	14653136	14653177	41	A	5	255	+	IV	14653138	14653159	21UR-1838	255	+	2	18
7532	IV	14663944	14663970	26	A	7	255	+	IV	14663946	14663967	21UR-4866	255	+	2	3
7534	IV	14663944	14663977	33	A	4	255	+	IV	14663946	14663967	21UR-4866	255	+	2	10
7536	IV	14667994	14668028	34	A	5	255	+	IV	14667996	14668017	21UR-2654	255	+	2	11
7537	IV	14668374	14668403	29	A	7	255	+	IV	14668376	14668397	21UR-819	255	+	2	6
7540	IV	14669636	14669659	23	A	7	255	+	IV	14669638	14669659	21UR-554	255	+	2	0
7542	IV	14669636	14669662	26	A	4	255	+	IV	14669638	14669659	21UR-554	255	+	2	3
7544	IV	14669636	14669663	27	A	5	255	+	IV	14669638	14669659	21UR-554	255	+	2	4
7546	IV	14669636	14669664	28	A	22	255	+	IV	14669638	14669659	21UR-554	255	+	2	5
7548	IV	14669636	14669665	29	A	7	255	+	IV	14669638	14669659	21UR-554	255	+	2	6
7550	IV	14669636	14669667	31	A	3	255	+	IV	14669638	14669659	21UR-554	255	+	2	8
7552	IV	14669636	14669668	32	A	5	255	+	IV	14669638	14669659	21UR-554	255	+	2	9
7554	IV	14669636	14669675	39	A	1	255	+	IV	14669638	14669659	21UR-554	255	+	2	16
7564	IV	14675204	14675227	23	G	4	255	+	IV	14675206	14675227	21UR-2773	255	+	2	0
7575	IV	14681081	14681107	26	A	4	255	+	IV	14681083	14681104	21UR-234	255	+	2	3
7596	IV	14687851	14687881	30	A	3	255	+	IV	14687853	14687874	21UR-1970	255	+	2	7
7597	IV	14688231	14688264	33	A	2	255	+	IV	14688233	14688254	21UR-6388	255	+	2	10
7610	IV	14695940	14695983	43	G	3	255	+	IV	14695942	14695963	21UR-10591	255	+	2	20
7611	IV	14697975	14698004	29	G	2	255	+	IV	14697977	14697998	21UR-504	255	+	2	6
7612	IV	14700675	14700710	35	G	4	255	+	IV	14700677	14700698	21UR-6225	255	+	2	12
7614	IV	14702883	14702909	26	G	10	255	+	IV	14702885	14702906	21UR-5753	255	+	2	3
7616	IV	14710348	14710375	27	A	2	255	+	IV	14710350	14710371	21UR-2916	255	+	2	4
7617	IV	14713079	14713106	27	A	16	255	+	IV	14713081	14713102	21UR-2123	255	+	2	4
7646	IV	14723068	14723092	24	A	10	255	+	IV	14723070	14723091	21UR-4459	255	+	2	1
7652	IV	14731926	14731949	23	A	5	255	+	IV	14731928	14731949	21UR-4079	255	+	2	0
7653	IV	14731926	14731950	24	A	5	255	+	IV	14731928	14731949	21UR-4079	255	+	2	1
7654	IV	14733231	14733261	30	A	32	255	+	IV	14733233	14733254	21UR-3503	255	+	2	7
7655	IV	14733231	14733267	36	A	8	255	+	IV	14733233	14733254	21UR-3503	255	+	2	13
7663	IV	14741857	14741885	28	G	8	255	+	IV	14741859	14741880	21UR-3175	255	+	2	5
7667	IV	14745711	14745730	19	A	1	255	+	IV	14745713	14745734	21UR-2809	255	+	2	-4
7678	IV	14748617	14748653	36	A	5	255	+	IV	14748619	14748640	21UR-3702	255	+	2	13
7679	IV	14748617	14748658	41	A	3	255	+	IV	14748619	14748640	21UR-3702	255	+	2	18
7683	IV	14752363	14752389	26	A	6	255	+	IV	14752365	14752386	21UR-7401	255	+	2	3
7684	IV	14752811	14752830	19	A	4	255	+	IV	14752813	14752834	21UR-2799	255	+	2	-4
7736	IV	14830410	14830431	21	A	3	255	+	IV	14830412	14830433	21UR-4146	255	+	2	-2
7739	IV	14830864	14830884	20	A	1	255	+	IV	14830866	14830887	21UR-832	255	+	2	-3
7741	IV	14830864	14830888	24	A	6	255	+	IV	14830866	14830887	21UR-832	255	+	2	1
7746	IV	14835305	14835335	30	A	12	255	+	IV	14835307	14835328	21UR-10493	255	+	2	7
7747	IV	14835773	14835806	33	A	1	255	+	IV	14835775	14835796	21UR-364	255	+	2	10
7748	IV	14836132	14836157	25	A	1	255	+	IV	14836134	14836155	21UR-4626	255	+	2	2
7750	IV	14837316	14837344	28	A	5	255	+	IV	14837318	14837339	21UR-847	255	+	2	5
7759	IV	14864743	14864769	26	A	17	255	+	IV	14864745	14864766	21UR-458	255	+	2	3
7760	IV	14864743	14864772	29	A	3	255	+	IV	14864745	14864766	21UR-458	255	+	2	6
7761	IV	14864743	14864803	60	A	10	255	+	IV	14864745	14864766	21UR-458	255	+	2	37
7781	IV	14880852	14880882	30	A	3	255	+	IV	14880854	14880875	21UR-6367	255	+	2	7
7791	IV	14885185	14885209	24	A	1	255	+	IV	14885187	14885208	21UR-2172	255	+	2	1
7792	IV	14887059	14887085	26	G	9	255	+	IV	14887061	14887082	21UR-294	255	+	2	3
7793	IV	14887059	14887090	31	G	7	255	+	IV	14887061	14887082	21UR-294	255	+	2	8
7794	IV	14887059	14887092	33	G	10	255	+	IV	14887061	14887082	21UR-294	255	+	2	10
7795	IV	14890605	14890633	28	A	3	255	+	IV	14890607	14890628	21UR-5591	255	+	2	5
7798	IV	14901130	14901155	25	G	3	255	+	IV	14901132	14901153	21UR-3092	255	+	2	2
7799	IV	14901130	14901156	26	G	8	255	+	IV	14901132	14901153	21UR-3092	255	+	2	3
7800	IV	14901130	14901165	35	G	2	255	+	IV	14901132	14901153	21UR-3092	255	+	2	12
7801	IV	14901130	14901169	39	G	2	255	+	IV	14901132	14901153	21UR-3092	255	+	2	16
7802	IV	14901130	14901172	42	G	1	255	+	IV	14901132	14901153	21UR-3092	255	+	2	19
7808	IV	14901345	14901366	21	T	6	255	+	IV	14901347	14901368	21UR-14147	255	+	2	-2
7812	IV	14901346	14901405	59	A	23	255	+	IV	14901348	14901369	21UR-2069	255	+	2	36
7815	IV	14901346	14901406	60	A	109	255	+	IV	14901348	14901369	21UR-2069	255	+	2	37
7818	IV	14901346	14901408	62	A	3	255	+	IV	14901348	14901369	21UR-2069	255	+	2	39
7819	IV	14903881	14903923	42	G	1	255	+	IV	14903883	14903904	21UR-3745	255	+	2	19
7820	IV	14915108	14915133	25	A	2	255	+	IV	14915110	14915131	21UR-5301	255	+	2	2
7822	IV	14915108	14915134	26	A	5	255	+	IV	14915110	14915131	21UR-5301	255	+	2	3
7824	IV	14915108	14915139	31	A	5	255	+	IV	14915110	14915131	21UR-5301	255	+	2	8
7826	IV	14919647	14919674	27	G	1	255	+	IV	14919649	14919670	21UR-9138	255	+	2	4
7837	IV	14931032	14931051	19	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	-4
7839	IV	14931032	14931052	20	A	1	255	+	IV	14931034	14931055	21UR-4536	255	+	2	-3
7841	IV	14931032	14931056	24	A	2	255	+	IV	14931034	14931055	21UR-4536	255	+	2	1
7843	IV	14931032	14931057	25	A	20	255	+	IV	14931034	14931055	21UR-4536	255	+	2	2
7845	IV	14931032	14931058	26	A	14	255	+	IV	14931034	14931055	21UR-4536	255	+	2	3
7878	IV	14953558	14953590	32	A	2	255	+	IV	14953560	14953581	21UR-9537	255	+	2	9
7879	IV	14960985	14961014	29	G	13	255	+	IV	14960987	14961008	21UR-3052	255	+	2	6
7880	IV	14961928	14961955	27	A	5	255	+	IV	14961930	14961951	21UR-2816	255	+	2	4
7881	IV	14961928	14961958	30	A	12	255	+	IV	14961930	14961951	21UR-2816	255	+	2	7
7882	IV	14961928	14961961	33	A	8	255	+	IV	14961930	14961951	21UR-2816	255	+	2	10
7898	IV	14966093	14966116	23	A	3	255	+	IV	14966095	14966116	21UR-2545	255	+	2	0
7901	IV	14967708	14967742	34	A	1	255	+	IV	14967710	14967731	21UR-5493	255	+	2	11
7902	IV	14970993	14971021	28	A	3	255	+	IV	14970995	14971016	21UR-7361	255	+	2	5
